Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
1.181          15.128          67.994   10008   30008
1.982          92.836        1095.725   10009   30009
2.755          16.822         287.635   10010   30010
3.082          98.298         350.889   10011   30011
3.203          99.314        1596.634   10012   30012
3.516          81.953         269.943   10013   30013
3.762          82.456         290.399   10014   30014
3.787          76.463         145.291   10015   30015
3.961          13.131         673.582   10016   30016
4.006          25.737         441.996   10017   30017
4.257          66.772          57.696   10018   30018
4.869          23.167         152.780   10019   30019
5.167          98.967        1323.639   10020   30020
5.231          62.491         668.460   10021   30021
5.483          95.519         442.173   10022   30022
5.992          15.060        1275.596   10023   30023
6.916           6.247        2350.101   10024   30024
6.998          59.731         780.352   10025   30025
7.379          80.543         657.452   10026   30026
7.957          38.845         738.036   10027   30027
8.353          39.342        1349.542   10028   30028
8.483          76.039         203.143   10029   30029
8.869          45.026         506.119   10030   30030
8.907          21.555        1069.356   10031   30031
9.277           6.612         436.586   10032   30032
9.500          58.922        1849.380   10033   30033
9.642          77.425         580.737   10034   30034
10.053          54.428         142.932   10035   30035
10.275          94.942         290.953   10036   30036
10.525          12.802        1344.109   10037   30037
10.721          49.407          88.034   10038   30038
10.849          20.985        4970.716   10039   30039
10.871          73.565         243.563   10040   30040
11.995          72.821         106.045   10041   30041
12.042          13.021         108.273   10042   30042
12.376          78.342        1793.823   10043   30043
12.415          99.124         481.292   10044   30044
12.438          59.029        1524.948   10045   30045
12.506          51.706        3638.496   10046   30046
12.552          39.003         437.143   10047   30047
12.770          26.524         299.882   10048   30048
12.798           9.114        1388.229   10049   30049
12.960          26.447         406.505   10050   30050
13.127           7.736         375.444   10051   30051
13.403          37.103        2009.443   10052   30052
13.574          91.778         688.870   10053   30053
13.697          67.279        1591.302   10054   30054
13.874          14.104         111.001   10055   30055
14.069          99.038        1172.246   10056   30056
14.126          66.086          76.665   10057   30057
14.376           9.408        2340.739   10058   30058
14.740          49.041         701.857   10059   30059
14.966          47.413        1055.940   10060   30060
15.062          94.681         590.774   10061   30061
15.179          20.301        2165.882   10062   30062
15.276          16.819        1432.236   10063   30063
15.315          16.449        1404.107   10064   30064
15.795          52.114        1812.467   10065   30065
