Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
1.005          66.238         603.898   10000   30000
1.023          27.859         286.664   10000   30000
1.034          75.389         604.746   10000   30000
1.069          36.931         160.844   10000   30000
1.070          83.392        1027.726   10000   30000
1.070          62.811        3755.738   10000   30000
1.085          55.814         795.144   10000   30000
1.087          40.820        1332.438   10000   30000
1.094          73.547         465.993   10000   30000
1.107          79.689         592.065   10000   30000
1.108           8.026         595.732   10000   30000
1.137           9.242         929.249   10001   30001
1.144          53.746         169.538   10000   30000
1.187          72.723         145.377   10000   30000
1.191          38.662         169.954   10000   30000
1.201          51.852        1920.442   10000   30000
1.225          25.434         532.344   10000   30000
1.228          10.215         628.789   10000   30000
1.237          92.780         482.053   10000   30000
1.246          83.240         348.698   10000   30000
1.259          81.246         349.344   10000   30000
1.280          94.021          60.344   10001   30001
1.305          51.011         435.751   10000   30000
1.320          55.565         752.273   10000   30000
1.346          69.621         338.865   10000   30000
1.361          18.966        1113.824   10000   30000
1.364          55.490        1168.811   10000   30000
1.374          69.800         188.535   10000   30000
1.404          84.805         459.146   10000   30000
1.404          45.609         499.786   10000   30000
1.439          50.753         521.457   10001   30001
1.454          48.320         147.422   10000   30000
1.465          47.093         174.938   10000   30000
1.466          25.729         347.836   10000   30000
1.478          14.016        3511.815   10000   30000
1.480          98.547        2113.799   10001   30001
1.494          50.719         659.953   10000   30000
1.520          90.461        1741.928   10001   30001
1.527          48.573         539.719   10000   30000
1.543          57.197         161.946   10000   30000
1.553          95.254         460.851   10000   30000
1.555          14.952         923.956   10000   30000
1.557          84.427        1262.300   10000   30000
1.571          44.932          21.202   10000   30000
1.582          53.776         686.062   10001   30001
1.596          20.947        3479.621   10000   30000
1.612          78.683        4341.863   10000   30000
1.639           8.287         176.468   10000   30000
1.647          18.135         606.195   10002   30002
1.649          24.343         256.042   10000   30000
1.661          51.048         420.895   10000   30000
1.675          88.800         861.528   10001   30001
1.682          42.972         302.538   10000   30000
1.705           5.807        1914.624   10000   30000
1.719          24.485         263.746   10000   30000
1.727          99.285         477.535   10000   30000
1.738          46.373        2970.336   10001   30001
1.744          26.887        1441.230   10000   30000
1.748          23.107        3859.951   10001   30001
1.762          31.945        2174.463   10000   30000
1.778          65.650         931.065   10000   30000
1.791          77.735        1194.837   10000   30000
1.798          13.176         956.924   10002   30002
1.800          70.729        1772.131   10000   30000
1.824          27.873         526.332   10000   30000
1.824          46.308        1573.621   10001   30001
1.827          54.594          97.731   10001   30001
1.854          30.029         398.554   10001   30001
1.859          47.704         548.091   10000   30000
1.892          76.979         629.598   10000   30000
1.897          80.300         513.548   10000   30000
1.909          53.229         397.105   10001   30001
1.919          25.593         879.010   10001   30001
1.922          40.975        1667.633   10002   30002
1.966          32.152         112.407   10001   30001
1.999          58.193        4527.556   10000   30000
2.026          21.016        2324.951   10000   30000
2.044          71.363         498.811   10002   30002
2.047          18.425         144.143   10000   30000
2.057          96.990        1308.248   10000   30000
2.071          89.748         364.161   10002   30002
2.073          28.937         212.537   10000   30000
2.125           7.167        6461.804   10001   30001
2.146          53.725         251.587   10000   30000
2.150          95.934         946.881   10001   30001
2.160          15.891          87.728   10002   30002
2.168          59.697         336.524   10000   30000
2.186           6.517        2473.369   10000   30000
2.190           5.259         694.801   10000   30000
2.200          94.893         925.614   10000   30000
2.207          93.694          79.412   10000   30000
