Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
1.092          61.074        1093.809   10008   30008
1.326          98.225        1809.858   10009   30009
2.135          21.394         585.873   10010   30010
2.154          42.657        3322.545   10011   30011
3.255          59.981         148.203   10012   30012
3.311          17.676        1731.431   10013   30013
3.478           6.613          83.429   10014   30014
3.962          69.693         326.282   10015   30015
4.061          17.563          87.835   10016   30016
4.126          41.282        1891.146   10017   30017
4.606          93.392         832.544   10018   30018
4.626          52.932          40.965   10019   30019
4.809          20.405        1243.857   10020   30020
5.219          45.641         274.235   10021   30021
5.616           9.781         770.323   10022   30022
6.053          77.529        1312.636   10023   30023
6.067          33.506         288.822   10024   30024
6.244          64.855         562.932   10025   30025
6.331          26.770        2489.180   10026   30026
7.210          78.466         455.740   10027   30027
7.669          18.185         557.873   10028   30028
7.825          89.975         228.602   10029   30029
7.946          11.774         433.409   10030   30030
7.968          33.088         477.459   10031   30031
7.980          93.591        1850.054   10032   30032
8.430          47.265         533.341   10033   30033
8.571          35.866         321.364   10034   30034
8.586          61.339         457.935   10035   30035
8.772          96.952         920.579   10036   30036
8.786          89.221          35.077   10037   30037
9.309          89.117         624.815   10038   30038
9.358          46.074         549.777   10039   30039
9.552          77.926         385.080   10040   30040
11.206          27.569         206.990   10041   30041
11.567          75.621         109.861   10042   30042
11.699          88.312        3079.996   10043   30043
11.750          11.623         261.110   10044   30044
11.782          56.784         308.872   10045   30045
12.191          52.556         714.421   10046   30046
12.274          38.739        1262.838   10047   30047
12.942          24.208         171.524   10048   30048
13.260          95.771         872.555   10049   30049
13.371          25.511        1115.623   10050   30050
13.710          25.959        2059.557   10051   30051
13.769          88.633        1751.000   10052   30052
14.237          10.027         652.815   10053   30053
14.709          92.196        1209.810   10054   30054
14.838          26.382         881.342   10055   30055
15.410          18.850         856.863   10056   30056
15.553          95.995         397.628   10057   30057
15.983          37.631         906.529   10058   30058
16.373           6.750         468.789   10059   30059
16.728          49.070        1637.308   10060   30060
16.915          73.341         590.281   10061   30061
17.141          96.386         799.486   10062   30062
17.244          81.808        3623.175   10063   30063
17.560          84.297        2484.549   10064   30064
17.644           9.060        1779.458   10065   30065
17.723          65.213        2427.011   10066   30066
18.756          49.875         125.448   10067   30067
18.790          31.612        1387.504   10068   30068
19.190          88.778         549.402   10069   30069
19.397          33.124          91.076   10070   30070
19.457          72.211         747.629   10071   30071
19.575          87.170         539.087   10072   30072
19.655          30.596        2495.997   10073   30073
20.128          87.675         324.998   10074   30074
20.395          69.927         642.420   10075   30075
20.470           8.207         175.275   10076   30076
20.495          20.445        1745.990   10077   30077
20.544          55.405        1189.337   10078   30078
20.635          59.823         660.421   10079   30079
20.687          30.402          70.744   10080   30080
20.770          65.806        1406.480   10081   30081
21.533          17.449         641.654   10082   30082
21.581          52.346         390.020   10083   30083
21.756          28.019        2670.788   10084   30084
21.807          76.476        6155.096   10085   30085
22.169          39.847        2756.033   10086   30086
22.277          22.954         588.799   10087   30087
22.643          23.816         435.097   10088   30088
22.708          30.115         466.834   10089   30089
23.188          19.904         477.014   10090   30090
24.159          93.415         790.047   10091   30091
24.335          22.627        1406.014   10092   30092
24.389          29.124         391.470   10093   30093
24.933          35.000         524.577   10094   30094
24.941          11.199          70.803   10095   30095
25.566          42.653         510.088   10096   30096
25.601          80.974        1828.186   10097   30097
25.676          40.108         177.459   10098   30098
25.725          74.383        2230.501   10099   30099
26.358          69.472         671.752   10100   30100
26.373          96.246         265.446   10101   30101
26.831          62.439         398.298   10102   30102
27.930          30.123         519.316   10103   30103
28.169          57.179        1385.986   10104   30104
29.474          24.263         229.983   10105   30105
29.796          69.920         516.861   10106   30106
30.335          83.551        1057.865   10107   30107
30.340          19.469          24.440   10108   30108
30.448          52.939         407.153   10109   30109
30.632          12.108         149.267   10110   30110
30.701          19.865        2320.441   10111   30111
30.774          38.744         313.259   10112   30112
30.999          71.382         350.481   10113   30113
31.183          32.947         112.050   10114   30114
31.723          86.016        3096.357   10115   30115
32.169          36.521          36.019   10116   30116
32.374          77.267          63.154   10117   30117
32.811          60.429         580.666   10118   30118
33.053          72.651         866.681   10119   30119
33.070          59.017         559.491   10120   30120
33.120          97.264          84.565   10121   30121
33.208          92.248        2193.495   10122   30122
34.006          47.362         417.545   10123   30123
34.776          30.153         215.150   10124   30124
