Ping 10.0.0.1 via ports 65534->7000
Reply from 10.0.0.1 seq=0 time=0.429248 ms
Reply from 10.0.0.1 seq=1 time=0.549248 ms
Reply from 10.0.0.1 seq=2 time=0.549248 ms
Reply from 10.0.0.1 seq=3 time=0.589248 ms
Reply from 10.0.0.1 seq=4 time=0.589248 ms
Reply from 10.0.0.1 seq=5 time=0.589248 ms
Reply from 10.0.0.1 seq=6 time=0.589248 ms
Reply from 10.0.0.1 seq=7 time=0.629248 ms
Reply from 10.0.0.1 seq=8 time=0.669248 ms
Reply from 10.0.0.1 seq=9 time=0.669248 ms
Reply from 10.0.0.1 seq=10 time=0.875022 ms
Reply from 10.0.0.1 seq=11 time=0.869248 ms
Reply from 10.0.0.1 seq=12 time=0.869248 ms
Reply from 10.0.0.1 seq=13 time=0.91568 ms
Reply from 10.0.0.1 seq=14 time=0.909248 ms
Reply from 10.0.0.1 seq=15 time=0.909248 ms
Reply from 10.0.0.1 seq=16 time=0.949248 ms
Reply from 10.0.0.1 seq=17 time=0.959685 ms
Reply from 10.0.0.1 seq=18 time=0.949248 ms
Reply from 10.0.0.1 seq=19 time=0.963233 ms
Reply from 10.0.0.1 seq=20 time=0.989248 ms
Reply from 10.0.0.1 seq=21 time=0.989248 ms
Reply from 10.0.0.1 seq=22 time=1.02925 ms
Reply from 10.0.0.1 seq=23 time=1.03296 ms
Reply from 10.0.0.1 seq=24 time=1.02925 ms
Reply from 10.0.0.1 seq=25 time=1.02925 ms
Reply from 10.0.0.1 seq=26 time=1.02925 ms
Reply from 10.0.0.1 seq=27 time=1.04609 ms
Reply from 10.0.0.1 seq=28 time=1.06925 ms
Reply from 10.0.0.1 seq=29 time=1.06925 ms
Reply from 10.0.0.1 seq=30 time=1.07109 ms
Reply from 10.0.0.1 seq=31 time=1.10925 ms
Reply from 10.0.0.1 seq=32 time=1.10925 ms
Reply from 10.0.0.1 seq=33 time=1.10925 ms
Reply from 10.0.0.1 seq=34 time=1.10925 ms
Reply from 10.0.0.1 seq=35 time=1.12441 ms
Reply from 10.0.0.1 seq=36 time=1.10925 ms
Reply from 10.0.0.1 seq=37 time=1.10925 ms
Reply from 10.0.0.1 seq=38 time=1.10925 ms
Reply from 10.0.0.1 seq=39 time=1.11528 ms
Reply from 10.0.0.1 seq=40 time=1.1298 ms
Reply from 10.0.0.1 seq=41 time=1.1165 ms
Reply from 10.0.0.1 seq=42 time=1.10925 ms
Reply from 10.0.0.1 seq=43 time=1.10925 ms
Reply from 10.0.0.1 seq=44 time=1.13079 ms
Reply from 10.0.0.1 seq=45 time=1.10925 ms
Reply from 10.0.0.1 seq=46 time=1.10925 ms
Reply from 10.0.0.1 seq=47 time=1.11635 ms
Reply from 10.0.0.1 seq=48 time=1.12909 ms
Reply from 10.0.0.1 seq=49 time=1.11697 ms
Reply from 10.0.0.1 seq=50 time=1.12798 ms
Reply from 10.0.0.1 seq=51 time=1.11922 ms
Reply from 10.0.0.1 seq=52 time=1.11497 ms
Reply from 10.0.0.1 seq=53 time=1.10925 ms
Reply from 10.0.0.1 seq=54 time=1.12101 ms
Reply from 10.0.0.1 seq=55 time=1.12888 ms
Reply from 10.0.0.1 seq=56 time=1.10925 ms
Reply from 10.0.0.1 seq=57 time=1.11972 ms
Reply from 10.0.0.1 seq=58 time=1.10925 ms
Reply from 10.0.0.1 seq=59 time=1.10925 ms
Reply from 10.0.0.1 seq=60 time=1.15596 ms
Reply from 10.0.0.1 seq=61 time=1.15632 ms
Reply from 10.0.0.1 seq=62 time=1.21323 ms
Reply from 10.0.0.1 seq=63 time=1.22038 ms
Reply from 10.0.0.1 seq=64 time=1.18925 ms
Reply from 10.0.0.1 seq=65 time=1.18925 ms
Reply from 10.0.0.1 seq=66 time=1.22112 ms
Reply from 10.0.0.1 seq=67 time=1.19383 ms
Reply from 10.0.0.1 seq=68 time=1.1954 ms
Reply from 10.0.0.1 seq=69 time=1.19847 ms
Reply from 10.0.0.1 seq=70 time=1.20135 ms
Reply from 10.0.0.1 seq=71 time=1.224 ms
Reply from 10.0.0.1 seq=72 time=1.21339 ms
Reply from 10.0.0.1 seq=73 time=1.20122 ms
Reply from 10.0.0.1 seq=74 time=1.20075 ms
Reply from 10.0.0.1 seq=75 time=1.20807 ms
Reply from 10.0.0.1 seq=76 time=1.18925 ms
Reply from 10.0.0.1 seq=77 time=1.23797 ms
Reply from 10.0.0.1 seq=78 time=1.21716 ms
Reply from 10.0.0.1 seq=79 time=1.18925 ms
Reply from 10.0.0.1 seq=80 time=1.1977 ms
Reply from 10.0.0.1 seq=81 time=1.1909 ms
Reply from 10.0.0.1 seq=82 time=1.21221 ms
Reply from 10.0.0.1 seq=83 time=1.24803 ms
Reply from 10.0.0.1 seq=84 time=1.20048 ms
Reply from 10.0.0.1 seq=85 time=1.18925 ms
Reply from 10.0.0.1 seq=86 time=1.20326 ms
Reply from 10.0.0.1 seq=87 time=1.20856 ms
Reply from 10.0.0.1 seq=88 time=1.2452 ms
Reply from 10.0.0.1 seq=89 time=1.18925 ms
Reply from 10.0.0.1 seq=90 time=1.19557 ms
Reply from 10.0.0.1 seq=91 time=1.22925 ms
Reply from 10.0.0.1 seq=92 time=1.23326 ms
Reply from 10.0.0.1 seq=93 time=1.24953 ms
Reply from 10.0.0.1 seq=94 time=1.23992 ms
Reply from 10.0.0.1 seq=95 time=1.25052 ms
Reply from 10.0.0.1 seq=96 time=1.22925 ms
Reply from 10.0.0.1 seq=97 time=1.24093 ms
Reply from 10.0.0.1 seq=98 time=1.24447 ms
Reply from 10.0.0.1 seq=99 time=1.24545 ms
Reply from 10.0.0.1 seq=100 time=1.23489 ms
Reply from 10.0.0.1 seq=101 time=1.23288 ms
Reply from 10.0.0.1 seq=102 time=1.26353 ms
Reply from 10.0.0.1 seq=103 time=1.24111 ms
Reply from 10.0.0.1 seq=104 time=1.22925 ms
Reply from 10.0.0.1 seq=105 time=1.2587 ms
Reply from 10.0.0.1 seq=106 time=1.25271 ms
Reply from 10.0.0.1 seq=107 time=1.2722 ms
Reply from 10.0.0.1 seq=108 time=1.23969 ms
Reply from 10.0.0.1 seq=109 time=1.24823 ms
Reply from 10.0.0.1 seq=110 time=1.24938 ms
Reply from 10.0.0.1 seq=111 time=1.29367 ms
Reply from 10.0.0.1 seq=112 time=1.2356 ms
Reply from 10.0.0.1 seq=113 time=1.23945 ms
Reply from 10.0.0.1 seq=114 time=1.23489 ms
Reply from 10.0.0.1 seq=115 time=1.22925 ms
Reply from 10.0.0.1 seq=116 time=1.2601 ms
Reply from 10.0.0.1 seq=117 time=1.22925 ms
Reply from 10.0.0.1 seq=118 time=1.24702 ms
Reply from 10.0.0.1 seq=119 time=1.2302 ms
Reply from 10.0.0.1 seq=120 time=1.25739 ms
Reply from 10.0.0.1 seq=121 time=1.24476 ms
Reply from 10.0.0.1 seq=122 time=1.23862 ms
Reply from 10.0.0.1 seq=123 time=1.23978 ms
Reply from 10.0.0.1 seq=124 time=1.22925 ms
Reply from 10.0.0.1 seq=125 time=1.22925 ms
Reply from 10.0.0.1 seq=126 time=1.24033 ms
Reply from 10.0.0.1 seq=127 time=1.22986 ms
Reply from 10.0.0.1 seq=128 time=1.23438 ms
Reply from 10.0.0.1 seq=129 time=1.26696 ms
Reply from 10.0.0.1 seq=130 time=1.24146 ms
Reply from 10.0.0.1 seq=131 time=1.25191 ms
Reply from 10.0.0.1 seq=132 time=1.22925 ms
Reply from 10.0.0.1 seq=133 time=1.23838 ms
Reply from 10.0.0.1 seq=134 time=1.22925 ms
Reply from 10.0.0.1 seq=135 time=1.24304 ms
Reply from 10.0.0.1 seq=136 time=1.27286 ms
Reply from 10.0.0.1 seq=137 time=1.24124 ms
Reply from 10.0.0.1 seq=138 time=1.24096 ms
Reply from 10.0.0.1 seq=139 time=1.23305 ms
Reply from 10.0.0.1 seq=140 time=1.27484 ms
Reply from 10.0.0.1 seq=141 time=1.25366 ms
Reply from 10.0.0.1 seq=142 time=1.22925 ms
Reply from 10.0.0.1 seq=143 time=1.22925 ms
Reply from 10.0.0.1 seq=144 time=1.23375 ms
Reply from 10.0.0.1 seq=145 time=1.22925 ms
Reply from 10.0.0.1 seq=146 time=1.23742 ms
Reply from 10.0.0.1 seq=147 time=1.2634 ms
Reply from 10.0.0.1 seq=148 time=1.26046 ms
Reply from 10.0.0.1 seq=149 time=1.24746 ms
Reply from 10.0.0.1 seq=150 time=1.25548 ms
Reply from 10.0.0.1 seq=151 time=1.22925 ms
Reply from 10.0.0.1 seq=152 time=1.22925 ms
Reply from 10.0.0.1 seq=153 time=1.27262 ms
Reply from 10.0.0.1 seq=154 time=1.25018 ms
Reply from 10.0.0.1 seq=155 time=1.29003 ms
Reply from 10.0.0.1 seq=156 time=1.24516 ms
Reply from 10.0.0.1 seq=157 time=1.26797 ms
Reply from 10.0.0.1 seq=158 time=1.23721 ms
Reply from 10.0.0.1 seq=159 time=1.25213 ms
Reply from 10.0.0.1 seq=160 time=1.24503 ms
Reply from 10.0.0.1 seq=161 time=1.2543 ms
