Inicio(seg)	Duracao(seg)	Banda(Kbps)	PCli	PServ
0.031453	54.581993	1230.843886	18501	14001
0.147019	69.075778	2444.032536	18502	14002
0.178121	25.107068	390.809664	18503	14003
0.186507	16.448100	5900.845597	18504	14004
0.373459	32.036976	784.646227	18505	14005
0.420130	24.011793	1711.662078	18506	14006
0.530412	81.915918	12.357413	18507	14007
0.584491	32.599799	399.022300	18508	14008
0.716223	51.207620	2927.697772	18509	14009
0.788559	97.683636	885.477211	18510	14010
0.885698	47.280636	2056.084820	18511	14011
0.950299	55.285715	70.484378	18512	14012
0.961107	27.290393	771.806118	18513	14013
1.327210	19.331769	3037.396617	18514	14014
1.336801	12.294781	1763.401009	18515	14015
1.355657	72.908156	936.264070	18516	14016
1.569921	72.919939	308.506100	18517	14017
1.572870	45.554600	2484.355213	18518	14018
1.876424	75.096065	1187.830762	18519	14019
1.907511	64.140435	3583.713887	18520	14020
2.013710	83.507980	3557.463147	18521	14021
2.261135	59.653199	2535.992293	18522	14022
2.262716	5.511436	916.716610	18523	14023
2.278230	25.002594	1319.298859	18524	14024
2.367385	71.250323	509.429644	18525	14025
2.597740	90.773896	606.935318	18526	14026
2.660493	57.771270	1938.751599	18527	14027
2.751211	23.593947	372.108165	18528	14028
2.776891	87.988286	3476.832257	18529	14029
2.916968	79.326242	341.103138	18530	14030
3.089761	39.972892	14.418870	18531	14031
3.107291	17.441698	538.555184	18532	14032
3.274150	77.108622	1123.121252	18533	14033
3.385107	67.594420	403.117868	18534	14034
3.394492	77.198548	139.844054	18535	14035
3.414363	25.549569	1822.317644	18536	14036
3.456867	13.118564	203.080443	18537	14037
3.564968	43.109552	624.279086	18538	14038
3.704769	88.339158	13.829791	18539	14039
3.845057	73.399695	256.153693	18540	14040
3.860217	26.695676	145.913433	18541	14041
3.966454	15.888584	512.427050	18542	14042
4.000269	24.085169	377.490719	18543	14043
4.013385	41.041723	2884.221655	18544	14044
4.021548	98.119639	795.953337	18545	14045
4.116675	50.698370	865.591285	18546	14046
4.210136	63.639871	573.802526	18547	14047
4.387929	61.963292	2009.543366	18548	14048
4.463850	75.102522	100.136090	18549	14049
4.489352	51.548497	1241.168014	18550	14050
4.860689	48.033657	569.134450	18551	14051
4.888366	38.202918	1531.681831	18552	14052
5.188873	71.878793	179.241825	18553	14053
5.276294	73.909158	187.832519	18554	14054
5.288902	21.803907	312.437562	18555	14055
5.300805	98.845340	1010.434816	18556	14056
5.322088	66.920089	586.692104	18557	14057
5.326070	20.068782	0.845557	18558	14058
5.410721	51.767590	179.207100	18559	14059
5.430609	15.601043	1147.144488	18560	14060
5.522907	49.818420	3047.252505	18561	14061
5.537360	49.169450	924.294865	18562	14062
5.619771	66.377241	537.624292	18563	14063
5.803263	53.483468	546.522896	18564	14064
5.983395	95.451752	1884.152672	18565	14065
5.984777	77.444115	2222.631746	18566	14066
6.066399	42.755422	1473.464676	18567	14067
6.142436	93.272223	211.235681	18568	14068
6.144655	61.843616	1317.459430	18569	14069
6.311933	23.222812	1028.902909	18570	14070
6.378193	48.171205	266.098594	18571	14071
6.617021	16.179151	1514.335131	18572	14072
6.684013	83.269572	681.235534	18573	14073
6.684673	22.187313	58.367695	18574	14074
6.691030	79.516806	1893.384227	18575	14075
6.718425	98.942227	413.437100	18576	14076
6.998720	85.851494	179.394403	18577	14077
7.038133	46.357112	158.093179	18578	14078
7.350968	35.197535	489.535158	18579	14079
7.466859	27.013853	1263.684912	18580	14080
7.612606	28.611236	1675.934775	18581	14081
7.717625	70.256748	827.033661	18582	14082
7.891997	66.469620	334.815953	18583	14083
7.980933	89.598359	274.825369	18584	14084
8.485969	70.483540	2126.968230	18585	14085
8.541440	22.394163	2346.482198	18586	14086
8.587283	10.299206	1327.918010	18587	14087
8.910835	88.933587	2864.872070	18588	14088
9.018372	80.013410	127.467009	18589	14089
9.079437	25.356532	1402.187741	18590	14090
