Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
1.093          94.360         905.646   10000   30000
1.209          65.657        1026.779   10000   30000
1.218          30.412         102.593   10000   30000
1.255          43.087         513.680   10001   30001
1.321          87.461         590.699   10000   30000
1.394          39.339        1475.104   10000   30000
1.405          19.567        1156.688   10001   30001
1.530          21.658         411.399   10001   30001
1.607          83.786         793.914   10000   30000
1.644           5.865         305.727   10000   30000
1.693          18.188         396.458   10000   30000
1.700          76.479         119.879   10000   30000
1.795          95.328         397.866   10000   30000
1.903          10.772         411.299   10000   30000
1.953          73.325         503.630   10001   30001
1.962          39.120         401.442   10000   30000
2.046          61.196          24.429   10000   30000
2.099          51.955         488.484   10000   30000
2.105          28.854        1571.779   10001   30001
2.215          40.784         563.978   10002   30002
2.258          34.103        1090.222   10000   30000
2.286          64.696        2084.010   10001   30001
2.342          63.879         410.700   10002   30002
2.362          48.269         456.101   10000   30000
2.449          42.415         479.420   10002   30002
2.465          16.522         654.103   10003   30003
2.568          18.760        2075.339   10000   30000
2.585          44.798         386.527   10002   30002
2.770          25.229         455.997   10001   30001
2.815          88.295        1600.615   10000   30000
2.844           7.366        1910.625   10002   30002
2.979          44.618         819.269   10000   30000
3.029          17.909         814.660   10003   30003
3.102          51.218         707.157   10000   30000
3.127          38.857        3754.451   10001   30001
3.326           9.807         889.213   10001   30001
3.511          94.820          37.689   10004   30004
3.535          22.565         486.567   10001   30001
3.597          14.620         636.078   10002   30002
3.666          94.843         852.747   10001   30001
3.687          52.289        1906.636   10003   30003
3.723          82.952          13.351   10000   30000
3.831          28.862         902.922   10003   30003
3.905           6.788         609.009   10001   30001
3.973           6.888          27.212   10005   30005
4.029          63.203         870.528   10000   30000
4.107          21.410         556.787   10001   30001
4.120          13.041         158.696   10002   30002
4.189          38.342         330.965   10003   30003
4.294          36.749        2590.748   10003   30003
4.543          86.811        1517.338   10001   30001
4.553          69.730        1048.495   10002   30002
4.701           8.104        2669.645   10002   30002
4.724          66.795         356.740   10006   30006
5.005           6.096        1496.159   10001   30001
5.011          82.870         385.930   10002   30002
5.066          36.338          69.239   10003   30003
5.124          37.530         171.685   10004   30004
5.410          50.252         630.563   10007   30007
5.475          25.655         278.009   10001   30001
5.606          88.164         262.021   10002   30002
5.613          58.116         146.462   10005   30005
5.616          30.917         618.291   10001   30001
5.692          50.626         259.174   10001   30001
5.823          62.748         602.886   10003   30003
5.914           9.199         715.407   10006   30006
5.919          24.584         818.508   10002   30002
6.051          88.101         381.035   10002   30002
6.280          75.570        2563.753   10003   30003
6.345          52.779         393.063   10007   30007
6.480           5.220          67.808   10001   30001
6.517          89.139        2275.701   10002   30002
6.548          50.394         955.840   10002   30002
6.567          86.297         120.245   10004   30004
6.621          56.929         595.494   10001   30001
6.648          88.198         987.347   10004   30004
6.805          26.628        1018.598   10000   30000
6.858          72.741        1087.917   10004   30004
7.093          51.485        1213.953   10003   30003
7.098          66.269         509.519   10004   30004
7.098          32.910         162.204   10003   30003
7.109          20.946         383.414   10004   30004
7.137          21.780         142.170   10004   30004
7.190          52.679         625.029   10003   30003
7.234          90.797        2284.239   10002   30002
7.245          89.973         379.135   10002   30002
7.259          86.515        1197.542   10001   30001
7.286          99.771         402.374   10002   30002
7.331          32.977        1032.665   10002   30002
7.460          31.846        2658.758   10005   30005
7.467          41.475          20.148   10006   30006
7.487          99.349        8019.518   10008   30008
7.615          99.505        1354.214   10005   30005
7.727          13.395         271.830   10001   30001
7.875          63.640         725.661   10007   30007
8.006          63.968         260.690   10005   30005
8.030          39.032         374.037   10003   30003
8.054          78.909         971.579   10003   30003
8.361          45.273         344.900   10002   30002
8.404          70.241         364.900   10004   30004
8.440          98.506         176.993   10006   30006
8.494          31.305         426.462   10000   30000
8.712          29.337         207.057   10001   30001
8.780           6.739         664.231   10005   30005
8.852          11.630         407.050   10002   30002
8.882          16.275         241.092   10004   30004
8.929          44.740         274.214   10000   30000
8.937           8.745          17.922   10005   30005
9.156          36.355        2376.275   10006   30006
9.164          46.421          74.988   10003   30003
9.178           9.229        1210.656   10005   30005
9.266           8.277         654.646   10003   30003
9.317          38.237          43.141   10004   30004
9.362          40.330        1217.594   10002   30002
9.448          72.075         788.575   10005   30005
9.550          51.770        2079.483   10007   30007
9.588          56.606         784.905   10003   30003
9.948          99.563         190.704   10008   30008
9.996          98.744        1749.994   10009   30009
10.144          69.299         754.115   10006   30006
10.165          44.065         815.661   10004   30004
10.191          97.554         143.994   10003   30003
10.268          33.256        1131.017   10004   30004
10.311          47.643         315.773   10004   30004
10.323          20.756         709.110   10006   30006
10.360          92.199        2150.228   10004   30004
10.390          59.014         599.515   10004   30004
10.468          31.162         777.042   10005   30005
10.508          29.408         598.627   10008   30008
10.536          30.201         357.837   10003   30003
10.551          56.808        1312.499   10005   30005
10.669          64.942         712.512   10005   30005
10.676          59.986        1385.432   10006   30006
10.686          34.575        2812.736   10005   30005
10.702          98.087         820.644   10009   30009
10.722          15.982         776.420   10010   30010
11.089          92.631        1342.551   10005   30005
11.322          28.091         455.687   10010   30010
11.381          63.644         808.556   10003   30003
11.399          53.639         944.035   10006   30006
11.529          24.689        2991.426   10004   30004
11.592          18.802        2105.991   10005   30005
11.613          76.073        1997.923   10006   30006
11.685          98.387         533.763   10011   30011
11.703          46.773         138.602   10003   30003
11.736          92.614         432.131   10012   30012
11.885          61.212         867.917   10007   30007
11.929           9.995         522.078   10007   30007
11.980          10.474        1456.202   10006   30006
12.026          67.388         671.013   10007   30007
12.301          45.200        2212.751   10004   30004
12.347          18.009         600.712   10007   30007
12.352          15.226          33.863   10007   30007
12.353          32.998        1892.033   10005   30005
12.357          87.884        1165.787   10006   30006
12.525          39.253        1125.436   10011   30011
12.613           9.227        1869.827   10007   30007
12.658           5.640        3179.638   10003   30003
12.794          85.711        2532.384   10013   30013
12.924          87.813         911.415   10004   30004
13.156          22.813          41.985   10004   30004
13.189          19.372         174.793   10005   30005
13.206          53.610         747.790   10009   30009
13.242           8.637         725.383   10001   30001
13.265          14.959         995.966   10008   30008
13.285          76.671         682.270   10007   30007
13.292          64.559         110.640   10004   30004
13.333          66.405         852.362   10004   30004
13.358          28.075         766.844   10006   30006
13.423          94.459        1788.006   10005   30005
13.570          86.331         728.069   10005   30005
13.590          67.494        1519.703   10008   30008
13.669          86.515         546.758   10006   30006
13.694          47.766         280.538   10007   30007
13.718           8.137         805.720   10008   30008
13.853          73.094         223.103   10012   30012
13.907          35.738         646.849   10008   30008
14.097          12.675         923.378   10005   30005
14.113          60.680         320.017   10007   30007
14.163           5.129         380.194   10006   30006
14.271          97.264         596.059   10005   30005
14.296          32.000         369.842   10002   30002
14.345          76.140        1369.307   10006   30006
14.464          24.476        1555.940   10007   30007
14.495          36.900        1026.057   10008   30008
14.529           6.522        1282.216   10013   30013
14.575          72.492         254.517   10009   30009
14.623          79.925          28.590   10014   30014
14.634          49.632        1412.820   10006   30006
14.712          72.055         194.286   10005   30005
14.734          69.225        5539.795   10009   30009
14.745           8.875          47.693   10015   30015
14.909          51.914         412.727   10008   30008
14.950          66.682         236.458   10008   30008
15.051          65.123        1317.610   10009   30009
15.254          74.166          11.912   10009   30009
15.260          15.530        1075.397   10006   30006
15.362          21.284        2030.861   10010   30010
15.422          53.909         979.832   10010   30010
15.456           7.774         776.506   10011   30011
15.515          84.345         512.727   10008   30008
15.644          58.846          52.596   10014   30014
15.702          75.128         224.757   10009   30009
15.717          40.943         904.877   10009   30009
15.766          63.150         504.588   10007   30007
15.802           8.828        2990.374   10006   30006
15.936          14.486        1080.661   10010   30010
16.117           7.442         724.393   10008   30008
16.471          52.734         594.936   10009   30009
16.524          33.528         855.310   10003   30003
16.614          69.111          42.426   10009   30009
16.832          16.242         882.006   10007   30007
16.860          67.591         881.256   10008   30008
16.863          73.110         186.695   10007   30007
16.866          89.643         467.583   10012   30012
16.914          36.250         120.353   10010   30010
17.003          47.404         677.240   10008   30008
17.071          80.304        2326.195   10007   30007
17.088          33.361        3983.757   10010   30010
17.114          43.481        1190.665   10009   30009
17.175          24.496        2075.760   10016   30016
17.326          88.554         276.099   10007   30007
17.478          40.101         191.926   10006   30006
17.494          40.298         763.152   10011   30011
17.538           8.555        4605.062   10010   30010
17.541          68.018        3568.295   10011   30011
17.642          76.998          27.806   10012   30012
17.715          24.615         415.186   10007   30007
17.843          62.781         834.731   10015   30015
17.993          33.165         164.100   10008   30008
18.081          34.627         734.414   10006   30006
18.104          45.879          98.072   10008   30008
18.166          77.131        2194.836   10009   30009
18.216          26.851        1518.388   10008   30008
18.273          80.851        1276.843   10017   30017
18.366          65.370         657.756   10009   30009
18.427          92.273         159.789   10013   30013
18.461          77.818         911.626   10010   30010
18.546          89.638         533.424   10010   30010
18.553          91.030         614.014   10008   30008
18.698          88.272         614.240   10006   30006
18.787          37.857           6.776   10009   30009
18.865          57.485         996.966   10009   30009
19.065          82.173        1209.494   10001   30001
19.154          81.369        2054.302   10010   30010
19.179          57.988        1709.008   10011   30011
19.188          45.035        1119.545   10007   30007
19.312          84.576         169.338   10004   30004
19.581          49.887         937.077   10012   30012
19.642          30.741         240.984   10008   30008
19.661           5.840        2042.406   10008   30008
19.684          55.435        2993.265   10011   30011
19.716          23.598        2040.089   10012   30012
19.751          80.032         121.568   10018   30018
19.764          73.565         856.223   10010   30010
19.773          81.356        3831.788   10012   30012
19.981          63.576          12.242   10011   30011
20.082          32.617         705.541   10010   30010
20.193          96.565         431.412   10019   30019
20.317          70.427        1484.207   10009   30009
20.424          64.329         348.518   10010   30010
20.507          40.227         895.303   10020   30020
20.664          95.806        1357.396   10011   30011
20.679          81.474         632.901   10013   30013
20.680          33.643         347.179   10008   30008
20.713          69.481         107.965   10012   30012
20.758          35.084         840.177   10014   30014
20.813          87.182         150.913   10015   30015
20.820          70.385         260.494   10002   30002
20.941           5.039         311.695   10009   30009
20.986          51.162         502.081   10011   30011
21.215          44.311         928.230   10013   30013
21.221          52.105         610.147   10021   30021
21.240          26.914         135.768   10009   30009
21.261          88.051        1616.433   10011   30011
21.483          44.210         537.424   10012   30012
21.487          92.405         262.376   10011   30011
21.506          47.606         311.600   10005   30005
21.581          24.252        1790.817   10013   30013
21.628          59.972         938.398   10016   30016
21.857          73.462        1019.444   10013   30013
22.002          79.077          98.040   10012   30012
22.015          92.311         616.513   10013   30013
22.060          78.943        2280.371   10006   30006
22.136          92.075         368.232   10010   30010
22.257          81.197        1860.097   10011   30011
22.315          99.879         138.237   10011   30011
22.353          46.708         942.540   10022   30022
22.555          62.741         137.581   10012   30012
22.676          13.415        3726.135   10017   30017
22.716          26.814        1311.116   10010   30010
22.837          79.199        1144.088   10010   30010
22.918          53.474         664.498   10014   30014
22.934          44.576         250.928   10012   30012
23.001          41.241         756.638   10011   30011
23.029          47.721        7725.047   10014   30014
23.063          16.211        2142.414   10011   30011
23.081          95.619         719.744   10013   30013
23.084          30.193        1016.630   10013   30013
23.187          69.857          37.091   10012   30012
23.351          50.870        4264.647   10023   30023
23.353          49.076        2123.934   10013   30013
