Inicio(seg)	Duracao(seg)	Banda(Kbps)	PCli	PServ
0.423299	19.540149	175.720458	18501	14001
0.454457	90.927284	210.832449	18502	14002
0.483413	36.734860	1059.316214	18503	14003
0.579859	65.344607	887.827666	18504	14004
0.601470	39.938352	305.798679	18505	14005
0.671477	57.489438	1788.498328	18506	14006
0.774284	70.318188	1459.444303	18507	14007
0.939045	41.575410	85.498416	18508	14008
1.029247	82.090031	53.418340	18509	14009
1.200615	96.984926	4387.161585	18510	14010
1.292052	70.538729	999.570100	18511	14011
1.353672	69.751305	1868.433065	18512	14012
1.387077	57.034974	3210.169517	18513	14013
1.480425	51.014230	1717.629548	18514	14014
1.632405	65.341323	552.020228	18515	14015
1.683472	33.901046	1460.070993	18516	14016
1.741707	76.587859	944.403497	18517	14017
1.974452	61.588613	2553.121312	18518	14018
2.091573	60.202026	2759.270057	18519	14019
2.153637	96.103007	39.271428	18520	14020
2.254789	9.041862	3527.305199	18521	14021
2.268389	13.356910	1751.246153	18522	14022
2.284061	68.067051	2293.933033	18523	14023
2.325052	52.475163	665.172596	18524	14024
2.427144	11.185516	787.971746	18525	14025
2.509122	32.423391	116.156160	18526	14026
2.528024	18.528052	212.464666	18527	14027
2.990253	57.129891	931.234535	18528	14028
3.007968	93.564780	550.761849	18529	14029
3.120022	51.432901	213.364204	18530	14030
3.129708	90.363715	352.996072	18531	14031
3.316548	86.021077	293.633512	18532	14032
3.389411	8.472729	3931.592792	18533	14033
3.483996	98.351725	2437.282810	18534	14034
3.536524	72.187849	341.892459	18535	14035
3.663941	41.460621	766.926034	18536	14036
3.684736	55.819746	3048.937007	18537	14037
3.694581	74.629073	569.622930	18538	14038
3.774132	31.278318	664.185461	18539	14039
3.795141	6.890665	649.300935	18540	14040
3.952759	62.179924	865.433571	18541	14041
4.088248	49.751591	663.062845	18542	14042
4.129164	65.335392	1667.904312	18543	14043
4.145941	32.109121	197.997335	18544	14044
4.254301	79.003249	371.174161	18545	14045
4.301574	36.815208	359.646200	18546	14046
4.369166	24.901812	1128.520905	18547	14047
4.409610	28.513870	1115.149297	18548	14048
4.436113	89.536512	501.925912	18549	14049
4.567593	15.064892	421.370521	18550	14050
4.637925	29.297933	316.426458	18551	14051
4.718867	55.480434	415.672003	18552	14052
4.732773	15.785135	182.215150	18553	14053
4.806865	33.238340	1642.656937	18554	14054
4.816047	98.909495	198.018622	18555	14055
4.854973	30.919248	1766.429990	18556	14056
5.028019	25.352778	6003.377609	18557	14057
5.215288	63.128093	71.664038	18558	14058
5.215297	86.933313	110.682759	18559	14059
5.324453	51.052873	1170.293460	18560	14060
5.455467	44.930427	289.550713	18561	14061
5.504363	85.475253	2118.146576	18562	14062
5.511014	79.852222	350.080060	18563	14063
5.564871	56.951237	1218.323679	18564	14064
5.568626	69.805985	850.813719	18565	14065
5.578448	85.418338	102.586018	18566	14066
5.669354	82.192616	1119.035013	18567	14067
5.673379	54.357659	17.541038	18568	14068
5.875546	78.130497	748.353282	18569	14069
5.928667	15.697150	1406.837629	18570	14070
6.089661	42.705175	4309.457688	18571	14071
6.097549	46.345457	570.809144	18572	14072
6.146905	29.212017	1726.586171	18573	14073
6.173303	59.182620	639.477183	18574	14074
6.208616	16.119127	637.854476	18575	14075
6.409074	36.552466	2067.409421	18576	14076
6.599870	16.179992	2023.704025	18577	14077
6.612085	60.216359	1099.147160	18578	14078
6.780505	34.165589	668.083642	18579	14079
6.783707	35.801094	143.582083	18580	14080
6.845537	57.947553	629.873357	18581	14081
6.887197	59.431031	311.728310	18582	14082
6.904337	78.197270	794.769340	18583	14083
6.925518	36.697766	210.009307	18584	14084
6.966816	68.149239	111.560255	18585	14085
7.270413	37.380806	1078.950089	18586	14086
7.384441	70.811724	1354.140489	18587	14087
7.400867	92.414104	50.377541	18588	14088
7.452986	19.932005	1391.715582	18589	14089
7.563425	24.730558	4101.782347	18590	14090
7.714851	33.083085	877.949931	18591	14091
8.261727	43.578528	39.812482	18592	14092
8.288940	69.988585	437.153440	18593	14093
8.546076	40.546751	1355.562044	18594	14094
8.612070	60.548979	1379.136710	18595	14095
8.692990	30.980667	347.200004	18596	14096
8.700817	28.653484	123.667939	18597	14097
9.018514	30.021721	329.770723	18598	14098
9.053866	37.779789	601.732572	18599	14099
9.168665	59.141092	1204.128891	18600	14100
9.174838	40.671033	513.396869	18601	14101
9.386668	29.868536	438.565928	18602	14102
9.415651	71.235814	313.502856	18603	14103
9.458120	48.919817	627.229257	18604	14104
9.652904	18.551799	466.520345	18605	14105
9.757625	97.519015	2258.269211	18606	14106
9.800269	29.607269	19.541063	18607	14107
9.802907	31.101809	18.582228	18608	14108
9.926249	62.725674	3077.178309	18609	14109
9.944737	75.612384	1289.324402	18610	14110
10.033528	25.476769	628.617896	18611	14111
10.037318	13.851406	307.530880	18612	14112
10.175616	77.800949	1183.453512	18613	14113
10.252063	57.018886	116.017469	18614	14114
10.446692	57.151391	1452.910573	18615	14115
10.569504	87.858174	152.384997	18616	14116
10.766953	54.163603	262.619097	18617	14117
10.824192	40.780517	301.677122	18618	14118
11.100291	77.748799	8.499329	18619	14119
11.121948	26.643759	888.217970	18620	14120
11.145903	43.897439	173.231555	18621	14121
11.282012	25.690954	94.310245	18622	14122
11.369489	63.162125	686.265962	18623	14123
11.526225	13.434585	2069.914215	18624	14124
11.874351	91.763030	2178.657894	18625	14125
11.969576	90.145050	334.885117	18626	14126
12.001046	78.315406	302.757009	18627	14127
