Ping 10.0.0.1 via ports 65534->7000
Reply from 10.0.0.1 seq=0 time=0.429248 ms
Reply from 10.0.0.1 seq=1 time=0.549248 ms
Reply from 10.0.0.1 seq=2 time=0.589248 ms
Reply from 10.0.0.1 seq=3 time=0.589248 ms
Reply from 10.0.0.1 seq=4 time=0.598854 ms
Reply from 10.0.0.1 seq=5 time=0.596281 ms
Reply from 10.0.0.1 seq=6 time=0.637781 ms
Reply from 10.0.0.1 seq=7 time=0.638676 ms
Reply from 10.0.0.1 seq=8 time=0.669248 ms
Reply from 10.0.0.1 seq=9 time=0.681359 ms
Reply from 10.0.0.1 seq=10 time=0.869248 ms
Reply from 10.0.0.1 seq=11 time=0.909248 ms
Reply from 10.0.0.1 seq=12 time=0.909248 ms
Reply from 10.0.0.1 seq=13 time=0.949248 ms
Reply from 10.0.0.1 seq=14 time=0.961899 ms
Reply from 10.0.0.1 seq=15 time=0.965445 ms
Reply from 10.0.0.1 seq=16 time=0.949248 ms
Reply from 10.0.0.1 seq=17 time=0.949248 ms
Reply from 10.0.0.1 seq=18 time=0.989248 ms
Reply from 10.0.0.1 seq=19 time=0.989248 ms
Reply from 10.0.0.1 seq=20 time=1.02925 ms
Reply from 10.0.0.1 seq=21 time=1.02925 ms
Reply from 10.0.0.1 seq=22 time=1.05085 ms
Reply from 10.0.0.1 seq=23 time=1.03251 ms
Reply from 10.0.0.1 seq=24 time=1.02925 ms
Reply from 10.0.0.1 seq=25 time=1.06958 ms
Reply from 10.0.0.1 seq=26 time=1.06925 ms
Reply from 10.0.0.1 seq=27 time=1.06925 ms
Reply from 10.0.0.1 seq=28 time=1.08402 ms
Reply from 10.0.0.1 seq=29 time=1.06925 ms
Reply from 10.0.0.1 seq=30 time=1.06925 ms
Reply from 10.0.0.1 seq=31 time=1.08211 ms
Reply from 10.0.0.1 seq=32 time=1.10925 ms
Reply from 10.0.0.1 seq=33 time=1.11879 ms
Reply from 10.0.0.1 seq=34 time=1.10925 ms
Reply from 10.0.0.1 seq=35 time=1.11031 ms
Reply from 10.0.0.1 seq=36 time=1.12019 ms
Reply from 10.0.0.1 seq=37 time=1.13202 ms
Reply from 10.0.0.1 seq=38 time=1.10925 ms
Reply from 10.0.0.1 seq=39 time=1.11238 ms
Reply from 10.0.0.1 seq=40 time=1.10925 ms
Reply from 10.0.0.1 seq=41 time=1.10925 ms
Reply from 10.0.0.1 seq=42 time=1.10925 ms
Reply from 10.0.0.1 seq=43 time=1.10925 ms
Reply from 10.0.0.1 seq=44 time=1.10925 ms
Reply from 10.0.0.1 seq=45 time=1.10925 ms
Reply from 10.0.0.1 seq=46 time=1.10925 ms
Reply from 10.0.0.1 seq=47 time=1.10925 ms
Reply from 10.0.0.1 seq=48 time=1.10925 ms
Reply from 10.0.0.1 seq=49 time=1.12291 ms
Reply from 10.0.0.1 seq=50 time=1.15176 ms
Reply from 10.0.0.1 seq=51 time=1.11129 ms
Reply from 10.0.0.1 seq=52 time=1.16475 ms
Reply from 10.0.0.1 seq=53 time=1.14925 ms
Reply from 10.0.0.1 seq=54 time=1.14925 ms
Reply from 10.0.0.1 seq=55 time=1.19353 ms
Reply from 10.0.0.1 seq=56 time=1.1617 ms
Reply from 10.0.0.1 seq=57 time=1.15376 ms
Reply from 10.0.0.1 seq=58 time=1.26733 ms
Reply from 10.0.0.1 seq=59 time=1.21212 ms
Reply from 10.0.0.1 seq=60 time=1.1944 ms
Reply from 10.0.0.1 seq=61 time=1.18925 ms
Reply from 10.0.0.1 seq=62 time=1.19068 ms
Reply from 10.0.0.1 seq=63 time=1.18925 ms
Reply from 10.0.0.1 seq=64 time=1.19104 ms
Reply from 10.0.0.1 seq=65 time=1.20116 ms
Reply from 10.0.0.1 seq=66 time=1.19402 ms
Reply from 10.0.0.1 seq=67 time=1.20722 ms
Reply from 10.0.0.1 seq=68 time=1.19987 ms
Reply from 10.0.0.1 seq=69 time=1.19082 ms
Reply from 10.0.0.1 seq=70 time=1.18925 ms
Reply from 10.0.0.1 seq=71 time=1.20407 ms
Reply from 10.0.0.1 seq=72 time=1.18925 ms
Reply from 10.0.0.1 seq=73 time=1.22132 ms
Reply from 10.0.0.1 seq=74 time=1.2168 ms
Reply from 10.0.0.1 seq=75 time=1.18925 ms
Reply from 10.0.0.1 seq=76 time=1.23139 ms
Reply from 10.0.0.1 seq=77 time=1.18925 ms
Reply from 10.0.0.1 seq=78 time=1.19494 ms
Reply from 10.0.0.1 seq=79 time=1.20782 ms
Reply from 10.0.0.1 seq=80 time=1.22057 ms
Reply from 10.0.0.1 seq=81 time=1.20642 ms
Reply from 10.0.0.1 seq=82 time=1.19273 ms
Reply from 10.0.0.1 seq=83 time=1.19275 ms
Reply from 10.0.0.1 seq=84 time=1.20425 ms
Reply from 10.0.0.1 seq=85 time=1.18925 ms
Reply from 10.0.0.1 seq=86 time=1.22193 ms
Reply from 10.0.0.1 seq=87 time=1.19345 ms
Reply from 10.0.0.1 seq=88 time=1.23013 ms
Reply from 10.0.0.1 seq=89 time=1.18925 ms
Reply from 10.0.0.1 seq=90 time=1.18925 ms
Reply from 10.0.0.1 seq=91 time=1.18925 ms
Reply from 10.0.0.1 seq=92 time=1.20963 ms
Reply from 10.0.0.1 seq=93 time=1.23214 ms
Reply from 10.0.0.1 seq=94 time=1.22925 ms
Reply from 10.0.0.1 seq=95 time=1.23859 ms
Reply from 10.0.0.1 seq=96 time=1.2493 ms
Reply from 10.0.0.1 seq=97 time=1.22925 ms
Reply from 10.0.0.1 seq=98 time=1.2367 ms
Reply from 10.0.0.1 seq=99 time=1.23179 ms
Reply from 10.0.0.1 seq=100 time=1.2327 ms
Reply from 10.0.0.1 seq=101 time=1.27611 ms
Reply from 10.0.0.1 seq=102 time=1.22925 ms
Reply from 10.0.0.1 seq=103 time=1.23002 ms
Reply from 10.0.0.1 seq=104 time=1.22925 ms
Reply from 10.0.0.1 seq=105 time=1.24921 ms
Reply from 10.0.0.1 seq=106 time=1.22925 ms
Reply from 10.0.0.1 seq=107 time=1.22925 ms
Reply from 10.0.0.1 seq=108 time=1.22925 ms
Reply from 10.0.0.1 seq=109 time=1.23975 ms
Reply from 10.0.0.1 seq=110 time=1.25267 ms
Reply from 10.0.0.1 seq=111 time=1.297 ms
Reply from 10.0.0.1 seq=112 time=1.25637 ms
Reply from 10.0.0.1 seq=113 time=1.22925 ms
Reply from 10.0.0.1 seq=114 time=1.24661 ms
Reply from 10.0.0.1 seq=115 time=1.24645 ms
Reply from 10.0.0.1 seq=116 time=1.24289 ms
Reply from 10.0.0.1 seq=117 time=1.24103 ms
Reply from 10.0.0.1 seq=118 time=1.26022 ms
Reply from 10.0.0.1 seq=119 time=1.22925 ms
Reply from 10.0.0.1 seq=120 time=1.237 ms
Reply from 10.0.0.1 seq=121 time=1.2513 ms
Reply from 10.0.0.1 seq=122 time=1.2445 ms
Reply from 10.0.0.1 seq=123 time=1.26615 ms
Reply from 10.0.0.1 seq=124 time=1.22925 ms
Reply from 10.0.0.1 seq=125 time=1.23259 ms
Reply from 10.0.0.1 seq=126 time=1.23852 ms
Reply from 10.0.0.1 seq=127 time=1.24848 ms
Reply from 10.0.0.1 seq=128 time=1.24064 ms
Reply from 10.0.0.1 seq=129 time=1.2411 ms
Reply from 10.0.0.1 seq=130 time=1.25357 ms
Reply from 10.0.0.1 seq=131 time=1.22925 ms
Reply from 10.0.0.1 seq=132 time=1.24762 ms
Reply from 10.0.0.1 seq=133 time=1.2358 ms
Reply from 10.0.0.1 seq=134 time=1.22925 ms
Reply from 10.0.0.1 seq=135 time=1.25053 ms
Reply from 10.0.0.1 seq=136 time=1.22945 ms
Reply from 10.0.0.1 seq=137 time=1.22925 ms
Reply from 10.0.0.1 seq=138 time=1.23522 ms
Reply from 10.0.0.1 seq=139 time=1.25304 ms
Reply from 10.0.0.1 seq=140 time=1.23305 ms
Reply from 10.0.0.1 seq=141 time=1.22936 ms
Reply from 10.0.0.1 seq=142 time=1.25766 ms
Reply from 10.0.0.1 seq=143 time=1.24785 ms
Reply from 10.0.0.1 seq=144 time=1.22925 ms
Reply from 10.0.0.1 seq=145 time=1.25001 ms
Reply from 10.0.0.1 seq=146 time=1.23742 ms
Reply from 10.0.0.1 seq=147 time=1.22925 ms
Reply from 10.0.0.1 seq=148 time=1.2503 ms
Reply from 10.0.0.1 seq=149 time=1.28124 ms
Reply from 10.0.0.1 seq=150 time=1.23303 ms
Reply from 10.0.0.1 seq=151 time=1.24555 ms
Reply from 10.0.0.1 seq=152 time=1.24928 ms
Reply from 10.0.0.1 seq=153 time=1.24897 ms
Reply from 10.0.0.1 seq=154 time=1.25615 ms
Reply from 10.0.0.1 seq=155 time=1.22925 ms
Reply from 10.0.0.1 seq=156 time=1.23458 ms
Reply from 10.0.0.1 seq=157 time=1.28495 ms
Reply from 10.0.0.1 seq=158 time=1.27051 ms
Reply from 10.0.0.1 seq=159 time=1.22925 ms
Reply from 10.0.0.1 seq=160 time=1.25146 ms
Reply from 10.0.0.1 seq=161 time=1.24609 ms
