Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
1.271          15.128          67.994   10008   30008
2.474          92.836        1095.725   10009   30009
3.633          16.822         287.635   10010   30010
4.122          98.298         350.889   10011   30011
4.305          99.314        1596.634   10012   30012
4.774          81.953         269.943   10013   30013
5.144          82.456         290.399   10014   30014
5.181          76.463         145.291   10015   30015
5.441          13.131         673.582   10016   30016
5.510          25.737         441.996   10017   30017
5.886          66.772          57.696   10018   30018
6.804          23.167         152.780   10019   30019
7.251          98.967        1323.639   10020   30020
7.346          62.491         668.460   10021   30021
7.725          95.519         442.173   10022   30022
8.488          15.060        1275.596   10023   30023
9.875           6.247        2350.101   10024   30024
9.997          59.731         780.352   10025   30025
10.568          80.543         657.452   10026   30026
11.435          38.845         738.036   10027   30027
12.029          39.342        1349.542   10028   30028
12.224          76.039         203.143   10029   30029
12.804          45.026         506.119   10030   30030
12.861          21.555        1069.356   10031   30031
13.415           6.612         436.586   10032   30032
13.750          58.922        1849.380   10033   30033
13.963          77.425         580.737   10034   30034
14.580          54.428         142.932   10035   30035
14.913          94.942         290.953   10036   30036
15.287          12.802        1344.109   10037   30037
15.582          49.407          88.034   10038   30038
15.774          20.985        4970.716   10039   30039
15.807          73.565         243.563   10040   30040
17.492          72.821         106.045   10041   30041
17.563          13.021         108.273   10042   30042
18.064          78.342        1793.823   10043   30043
18.122          99.124         481.292   10044   30044
18.157          59.029        1524.948   10045   30045
18.260          51.706        3638.496   10046   30046
18.327          39.003         437.143   10047   30047
18.656          26.524         299.882   10048   30048
18.696           9.114        1388.229   10049   30049
18.939          26.447         406.505   10050   30050
19.190           7.736         375.444   10051   30051
19.605          37.103        2009.443   10052   30052
19.862          91.778         688.870   10053   30053
20.046          67.279        1591.302   10054   30054
20.310          14.104         111.001   10055   30055
20.604          99.038        1172.246   10056   30056
20.689          66.086          76.665   10057   30057
21.064           9.408        2340.739   10058   30058
21.609          49.041         701.857   10059   30059
21.949          47.413        1055.940   10060   30060
22.093          94.681         590.774   10061   30061
22.268          20.301        2165.882   10062   30062
22.415          16.819        1432.236   10063   30063
22.473          16.449        1404.107   10064   30064
23.192          52.114        1812.467   10065   30065
24.013          93.772        2731.756   10066   30066
24.390          55.746         282.913   10067   30067
24.701          64.046        2226.819   10068   30068
25.040          74.661        2999.544   10069   30069
25.146          78.490         217.197   10070   30070
25.311          25.401        1064.201   10071   30071
26.082          15.394         447.827   10072   30072
26.335          26.350          88.108   10073   30073
26.437          35.432         244.883   10074   30074
26.556          87.093         483.516   10075   30075
27.117          98.948          34.801   10076   30076
27.268          45.884         585.492   10077   30077
27.282          44.424         591.698   10078   30078
27.465          56.553         496.395   10079   30079
27.566          81.411        1964.412   10080   30080
27.591          19.872        1356.876   10081   30081
27.634          56.565        1484.985   10082   30082
28.074          16.582         437.705   10083   30083
28.393          87.749           9.877   10084   30084
28.486          83.472        1035.529   10085   30085
28.875          23.391        1218.781   10086   30086
29.230          20.216        2629.046   10087   30087
29.558          96.314         118.493   10088   30088
29.741          54.976          21.932   10089   30089
30.310          10.925         606.663   10090   30090
30.439          46.879        1217.236   10091   30091
30.470          97.061         547.425   10092   30092
30.698           9.795        3138.206   10093   30093
30.718          44.382         558.888   10094   30094
30.894          81.055         675.155   10095   30095
31.085          99.699         812.227   10096   30096
31.085          56.754         258.359   10097   30097
31.181          71.653         222.110   10098   30098
31.469           7.351         817.871   10099   30099
31.503          99.913         134.554   10100   30100
31.539          31.391         466.310   10101   30101
31.642           9.964        1684.385   10102   30102
31.660          54.904         374.549   10103   30103
31.810          79.325         206.779   10104   30104
31.990          95.941         210.519   10105   30105
32.476          36.929        4014.778   10106   30106
32.906          78.776         913.074   10107   30107
33.093           7.761         695.181   10108   30108
33.173          22.346         506.908   10109   30109
33.709          52.218        2788.358   10110   30110
33.773          54.470         244.686   10111   30111
34.155           9.274         174.398   10112   30112
34.382          83.089        1337.399   10113   30113
34.573          21.556         223.302   10114   30114
35.255          68.494         294.721   10115   30115
35.276          64.971         811.633   10116   30116
37.842          17.946         319.420   10117   30117
38.404          90.543         607.684   10118   30118
38.683          41.985         739.154   10119   30119
38.885          74.986         726.859   10120   30120
38.977          48.400          97.613   10121   30121
40.066          18.692        2114.637   10122   30122
40.176          71.271         673.932   10123   30123
40.381          16.231        2118.755   10124   30124
40.595          14.161          15.515   10125   30125
40.743          43.661         985.825   10126   30126
40.895          26.363         183.662   10127   30127
41.296          43.125        1190.868   10128   30128
41.478          58.477         349.858   10129   30129
42.033          59.943        1422.429   10130   30130
42.101          40.327         104.621   10131   30131
42.161          56.085        1171.128   10132   30132
42.427          81.418         575.753   10133   30133
42.558          72.367        4450.867   10134   30134
42.718          22.402        2036.539   10135   30135
43.216          88.156        1722.230   10136   30136
43.418          68.672        1887.232   10137   30137
43.688          29.851         128.314   10138   30138
43.757          60.362        1154.432   10139   30139
43.814          67.897         895.639   10140   30140
43.870          20.454         592.484   10141   30141
44.389          16.796        3237.494   10142   30142
44.533          15.040        1630.618   10143   30143
44.809          59.181        2472.982   10144   30144
46.192          64.376        1055.857   10145   30145
46.728          23.929         451.852   10146   30146
46.755          85.597          49.143   10147   30147
46.994          75.466          87.508   10148   30148
47.699          85.188        2303.877   10149   30149
47.716          84.407         588.089   10150   30150
48.055          48.409        2011.313   10151   30151
48.588          79.664          86.512   10152   30152
48.935          21.924         399.484   10153   30153
48.941          99.383         435.998   10154   30154
49.091          64.336          78.833   10155   30155
50.411          89.979        2939.466   10156   30156
50.568          73.112         125.557   10157   30157
50.589          70.858         804.470   10158   30158
50.636          81.107         406.174   10159   30159
50.942          91.340         152.965   10160   30160
51.448          80.593        2693.283   10161   30161
51.826          94.767        1023.707   10162   30162
52.092          69.873        5033.992   10163   30163
52.169          58.810         667.626   10164   30164
52.376          84.583         832.255   10165   30165
52.382          49.779        1121.555   10166   30166
52.553          10.639          67.032   10167   30167
52.631          66.513         949.007   10168   30168
52.732          92.552        1898.238   10169   30169
53.038          94.781         422.291   10170   30170
53.303          93.716        1481.839   10171   30171
53.634          19.523         116.125   10172   30172
53.711          76.974        1028.168   10173   30173
53.872          92.415        3536.564   10174   30174
54.350          75.940        1243.566   10175   30175
54.918          24.060         810.353   10176   30176
55.432          11.094         147.536   10177   30177
55.475          35.656        1912.241   10178   30178
55.773          55.049         221.622   10179   30179
55.774          82.757        1976.983   10180   30180
55.775          14.992         305.357   10181   30181
55.898          33.690          69.840   10182   30182
56.718          45.977        1372.958   10183   30183
58.145          48.965         612.810   10184   30184
58.674          49.311        2909.807   10185   30185
58.772          37.090         451.527   10186   30186
59.043          37.217        1823.432   10187   30187
59.132          73.679        2630.845   10188   30188
59.181          96.351         311.761   10189   30189
59.226          51.332         836.793   10190   30190
59.383          92.484        2087.199   10191   30191
59.947          27.243          18.275   10192   30192
60.108          47.147         787.269   10193   30193
60.237          95.284         381.254   10194   30194
60.766          87.036          92.305   10195   30195
61.017          82.619         191.396   10196   30196
61.436           7.329        1376.820   10197   30197
61.445          68.440        1694.405   10198   30198
62.401          48.296        1159.738   10199   30199
62.609          36.477        3382.418   10200   30200
62.900          61.448          83.510   10201   30201
62.939          85.889         549.770   10202   30202
63.021          52.429         336.989   10203   30203
63.540          50.137         160.417   10204   30204
63.668          76.998         708.634   10205   30205
63.940          79.567          92.756   10206   30206
63.973          72.806        1874.374   10207   30207
64.161          93.464         386.780   10208   30208
64.372          72.567         734.311   10209   30209
64.692          95.662         832.995   10210   30210
65.402          53.453         359.917   10211   30211
65.451          35.768         155.318   10212   30212
65.511          46.971         226.427   10213   30213
65.566          38.849        2860.548   10214   30214
66.382          12.905        2052.570   10215   30215
66.640          45.346         327.520   10216   30216
66.947          92.273        5193.998   10217   30217
67.808          18.205        1247.591   10218   30218
67.901          41.078         225.930   10219   30219
68.315          67.571        1404.392   10220   30220
68.345          86.848        1617.989   10221   30221
70.025           7.039        1073.167   10222   30222
70.308           7.490        1455.984   10223   30223
70.380          18.418        6389.889   10224   30224
70.530          13.358        2392.342   10225   30225
70.552          26.991        1702.461   10226   30226
70.855          48.364         475.621   10227   30227
71.681          76.944         323.252   10228   30228
71.981          21.565         561.979   10229   30229
73.411          26.162        1522.057   10230   30230
73.743          33.838        1104.411   10231   30231
73.765          44.156         230.176   10232   30232
73.889          36.712         319.163   10233   30233
74.724          87.143         200.813   10234   30234
74.832          68.054        1192.619   10235   30235
74.921          90.436         178.192   10236   30236
75.106          78.195        3596.100   10237   30237
75.131          24.298         447.824   10238   30238
75.756          14.203        1531.201   10239   30239
76.240          93.213         351.392   10240   30240
76.326          35.602        1782.413   10241   30241
76.345          39.757        1052.693   10242   30242
76.448          29.957         944.271   10243   30243
76.562          53.522         764.441   10244   30244
77.161          55.989        1346.918   10245   30245
77.778          88.168         190.314   10246   30246
78.559          74.883         625.693   10247   30247
79.154          68.730        1153.516   10248   30248
79.215          28.947         664.732   10249   30249
79.492          91.670        1208.271   10250   30250
79.505          99.656        5333.870   10251   30251
80.361          58.966         106.566   10252   30252
80.628          11.566         664.813   10253   30253
81.408          65.653        1465.952   10254   30254
81.728          89.862        1120.355   10255   30255
82.206          11.341         108.044   10256   30256
83.118          24.959         413.557   10257   30257
83.253          23.815         674.895   10258   30258
83.542          58.493         153.758   10259   30259
84.484          59.520         554.572   10260   30260
84.654          53.158         560.294   10261   30261
85.331          80.062        1820.788   10262   30262
85.490          43.586         915.150   10263   30263
85.616          45.443         309.809   10264   30264
85.825          54.356         621.692   10265   30265
86.006           7.537        1540.126   10266   30266
86.017          95.328         543.074   10267   30267
86.017          15.188         615.665   10268   30268
86.282          69.078        1338.829   10269   30269
87.889          87.024         335.421   10270   30270
87.954          28.027          53.179   10271   30271
88.202          92.695         401.927   10272   30272
88.613          10.472         926.417   10273   30273
89.378          87.826        3482.249   10274   30274
90.290          23.373          40.652   10275   30275
90.360          30.985         999.577   10276   30276
90.378          13.387        2547.472   10277   30277
90.422          91.766         371.697   10278   30278
90.712          56.003         367.692   10279   30279
91.182          47.674         981.000   10280   30280
91.584          68.826        1659.637   10281   30281
91.708          78.949        1391.151   10282   30282
92.127          94.072        1763.632   10283   30283
92.158          42.354         598.149   10284   30284
92.578          68.734         244.371   10285   30285
92.680          37.784         117.944   10286   30286
92.701          33.853         636.050   10287   30287
92.915          59.361        1013.179   10288   30288
93.015          63.593         232.610   10289   30289
93.228          64.336        1608.795   10290   30290
93.558          72.223          68.347   10291   30291
94.214          16.317         529.684   10292   30292
94.230          22.230         345.223   10293   30293
94.886          63.285         458.090   10294   30294
95.132          25.502         798.608   10295   30295
95.786          75.688         267.344   10296   30296
95.856          84.670         640.017   10297   30297
96.267          62.972        1428.648   10298   30298
96.337          53.402         184.189   10299   30299
96.909          19.390         437.787   10300   30300
97.344          95.108         839.194   10301   30301
97.410          22.370         233.857   10302   30302
97.826          55.030        1087.842   10303   30303
99.443          60.789        2722.314   10304   30304
99.820          26.208         126.021   10305   30305
101.004          54.524          44.298   10306   30306
101.501          92.386         383.755   10307   30307
101.641          99.549        2362.066   10308   30308
102.000           9.681         944.621   10309   30309
102.129          12.271        1378.279   10310   30310
102.663          89.504         996.774   10311   30311
102.699          95.346         294.359   10312   30312
102.738          22.301         861.344   10313   30313
102.748          94.391         260.195   10314   30314
102.811          15.014         622.266   10315   30315
103.186          34.670        1436.340   10316   30316
104.253          69.271        1059.215   10317   30317
104.283          85.967         209.981   10318   30318
104.692           7.861        1059.729   10319   30319
105.033          65.896         675.771   10320   30320
105.349          72.048         248.284   10321   30321
105.459          57.033         535.568   10322   30322
105.531          10.999         495.652   10323   30323
