Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
1.017           6.006        1038.876   10000   30000
1.028          50.039         250.602   10000   30000
1.051          42.236          67.764   10000   30000
1.072          64.432          74.039   10000   30000
1.081          97.603         786.939   10000   30000
1.087          49.446        1315.664   10000   30000
1.094          17.697        1382.983   10000   30000
1.101          52.416        1749.551   10000   30000
1.133          75.127         493.625   10000   30000
1.166          96.011         170.279   10000   30000
1.195          81.072         363.958   10000   30000
1.232          14.862          29.247   10000   30000
1.232          68.682        1142.117   10000   30000
1.237          54.600          84.030   10000   30000
1.243          72.813         139.297   10000   30000
1.245          55.227         652.998   10000   30000
1.249          49.464        1102.948   10000   30000
1.263           5.958         870.364   10000   30000
1.272          39.783        1012.794   10000   30000
1.276          77.503         413.452   10001   30001
1.302          38.100         151.421   10000   30000
1.323          51.730        1124.316   10000   30000
1.334          27.115         276.101   10000   30000
1.343          93.918          86.422   10000   30000
1.400          26.805         111.157   10000   30000
1.413          93.635         864.108   10000   30000
1.421          96.196        1484.552   10000   30000
1.455          96.286         678.899   10000   30000
1.464          14.560         457.314   10000   30000
1.501          50.217         451.640   10000   30000
1.530          34.316         903.554   10000   30000
1.551          79.903        4085.476   10000   30000
1.555          45.697         791.235   10000   30000
1.557          19.410        4613.257   10000   30000
1.570          35.593        1861.936   10000   30000
1.578          99.081        1120.348   10000   30000
1.586          35.369         896.075   10000   30000
1.595          93.764         671.780   10000   30000
1.602          64.276         379.829   10000   30000
1.616          62.355        1703.226   10000   30000
1.627          46.779          33.739   10000   30000
1.660          88.749          79.523   10000   30000
1.682          18.493        1894.615   10000   30000
1.725          18.988         161.969   10001   30001
1.755          31.976         491.237   10001   30001
1.773          12.836         690.140   10001   30001
1.800          38.542        1401.708   10001   30001
1.809          58.172         467.617   10000   30000
1.823          54.549        1703.233   10000   30000
1.864          55.462         584.652   10000   30000
1.869          88.785        1159.643   10000   30000
1.911          94.131         751.655   10001   30001
1.911          76.662        1437.593   10000   30000
1.917          79.152        1896.419   10000   30000
1.928          86.009        1176.839   10002   30002
1.961          70.579        2268.139   10000   30000
1.972          87.386         495.371   10000   30000
1.983          82.915        1002.305   10000   30000
1.986          32.720         243.217   10002   30002
2.031          79.228        1052.157   10000   30000
2.062          64.226        2376.469   10000   30000
2.075           6.065        1972.673   10000   30000
2.076          67.127         390.588   10000   30000
2.084          47.658          60.244   10000   30000
2.108          41.462         602.769   10000   30000
2.112          18.298        3736.561   10001   30001
2.115          32.834        2742.065   10001   30001
2.140          89.412        1232.525   10001   30001
2.142          25.253         794.848   10000   30000
2.156          65.976        1104.462   10000   30000
2.187           7.485        1403.517   10000   30000
2.196          62.043        1112.600   10000   30000
2.196          61.596         149.537   10001   30001
2.215          10.531        1246.347   10000   30000
2.228          39.000         270.417   10000   30000
2.241          39.977        2480.953   10000   30000
2.245           8.144        1933.128   10001   30001
2.249          30.138        2583.173   10001   30001
2.314          53.308         372.099   10000   30000
2.323          18.771         496.191   10000   30000
2.343          40.104        1658.391   10001   30001
2.351          13.157         729.291   10001   30001
2.435          68.031        1627.847   10001   30001
2.470          91.898         203.387   10001   30001
2.477          54.337         116.648   10000   30000
2.477          87.045        2583.364   10000   30000
2.480          73.094         567.523   10000   30000
2.484          87.250         159.298   10000   30000
2.486          10.411        1470.257   10001   30001
2.497          93.214        1153.463   10001   30001
2.498          39.711         769.233   10001   30001
2.560          44.014        1072.007   10000   30000
2.564          30.642         121.374   10000   30000
2.592          36.328         296.477   10001   30001
2.606           9.984         419.188   10000   30000
2.633          31.272        4918.712   10001   30001
2.641          44.132         920.875   10002   30002
2.647          53.983          58.231   10001   30001
2.700          69.885         397.002   10001   30001
2.764          99.908        2518.788   10001   30001
2.795          36.399        1757.178   10000   30000
2.796          64.391        1281.784   10000   30000
2.803          27.133         547.551   10001   30001
2.811          12.294        1390.480   10000   30000
2.824          18.200         100.349   10001   30001
2.833          56.920         941.326   10000   30000
2.873          85.420          94.739   10001   30001
2.907          24.472         409.186   10001   30001
2.918          52.444         310.276   10001   30001
2.934          67.283         288.553   10001   30001
2.936          29.309         328.634   10000   30000
2.941          26.125         770.830   10000   30000
2.945          74.628         369.832   10000   30000
2.965          75.035        1221.427   10002   30002
2.983          15.926        1926.733   10002   30002
3.004          18.609        4075.133   10000   30000
3.034          68.169        1150.767   10002   30002
3.042           6.912         156.765   10000   30000
3.046          92.346        1093.501   10001   30001
3.049          12.708         628.221   10001   30001
3.065          72.767          57.901   10002   30002
3.069          56.545         436.808   10001   30001
3.108          47.267         568.682   10002   30002
3.119          65.271         966.154   10000   30000
3.124          32.750          97.261   10002   30002
3.134          75.624        3488.055   10003   30003
3.145          64.541           2.880   10000   30000
3.149          58.392         224.012   10000   30000
3.195           6.385         395.673   10001   30001
3.221          23.287        3167.796   10000   30000
3.243          57.816         304.115   10003   30003
3.254          46.302        3212.068   10002   30002
3.266          84.541         152.850   10001   30001
3.270          21.956         743.646   10001   30001
3.271          31.268          18.900   10000   30000
3.300          98.255        1185.852   10001   30001
3.324          61.932         381.486   10001   30001
3.331          37.189         120.905   10001   30001
3.361          60.663          87.953   10000   30000
3.386          49.401        3366.509   10002   30002
3.392          11.758         438.368   10000   30000
3.404          93.199         142.498   10001   30001
3.421          93.931        2733.691   10001   30001
3.430          32.620        1045.223   10000   30000
3.451          85.766         163.572   10001   30001
3.453          50.565        1604.644   10001   30001
3.455          71.299        1005.453   10001   30001
3.470          44.003        7918.020   10001   30001
3.473          73.626        1648.852   10000   30000
3.484          56.266          81.904   10001   30001
3.488          54.536         272.648   10002   30002
3.493          53.568        3086.086   10001   30001
3.520          85.500        2473.643   10001   30001
3.593          64.319         230.910   10001   30001
3.619          51.361         494.392   10002   30002
3.633          53.403        4165.475   10001   30001
3.643          22.789         862.078   10002   30002
3.652          39.053        1770.738   10001   30001
3.661          62.669        3588.022   10000   30000
3.684          96.254         127.405   10002   30002
3.693          48.328         505.651   10002   30002
3.695          35.457          88.168   10002   30002
3.698          80.880        2012.842   10000   30000
3.712          77.189        2826.919   10002   30002
3.732          41.032         191.838   10000   30000
3.734          35.483         236.695   10002   30002
3.761          17.307          41.141   10002   30002
3.765          10.445         436.621   10002   30002
3.775          94.627         367.795   10001   30001
3.776          14.808        1066.508   10003   30003
3.776          37.677        1901.755   10002   30002
3.799          35.450        2052.440   10001   30001
3.800          58.769         580.159   10002   30002
3.816          56.090        1698.936   10000   30000
3.819          94.374         425.650   10003   30003
3.838           9.203         883.469   10003   30003
3.842          65.254         453.654   10001   30001
3.844          10.158        1393.427   10000   30000
3.859          31.776        1307.337   10000   30000
3.922          49.113         737.708   10001   30001
3.933          23.015         251.812   10000   30000
3.937          10.967         586.434   10001   30001
3.946           7.767         372.752   10002   30002
3.990          73.781        6276.228   10002   30002
4.016           6.332         124.710   10001   30001
4.025          51.548         459.905   10001   30001
4.045          76.258        1476.557   10001   30001
4.062          26.258         408.725   10002   30002
4.068          32.338         433.689   10003   30003
4.068          26.049         859.578   10000   30000
4.069          72.310          84.978   10001   30001
4.107          49.915         175.983   10002   30002
4.146          39.992         128.622   10001   30001
4.195          51.171        2146.671   10001   30001
4.218          12.061        4766.142   10000   30000
4.234          84.543        1159.201   10004   30004
4.234          34.067         777.208   10000   30000
4.254           6.575        1968.843   10003   30003
4.268          90.518         989.765   10000   30000
4.277          87.669         665.375   10000   30000
4.286          52.330         518.622   10003   30003
4.299          22.161          94.302   10003   30003
4.309          23.297        1358.174   10001   30001
4.309          53.271        2620.885   10003   30003
4.349          84.206        1151.034   10002   30002
4.357          67.871        6107.142   10000   30000
4.363          51.636        1691.909   10003   30003
4.377          28.387         124.213   10003   30003
4.377           8.852         617.801   10003   30003
4.390          91.644         517.227   10003   30003
4.396          58.907         155.834   10002   30002
4.426          25.644        3709.621   10004   30004
4.448          20.133        1960.090   10001   30001
4.482          60.711         334.727   10000   30000
4.482          22.032        1413.903   10004   30004
4.493          16.563         474.155   10000   30000
4.531          56.731         607.789   10002   30002
4.560          60.554         259.371   10002   30002
4.564          76.236         615.293   10004   30004
4.603          25.988         831.539   10002   30002
4.622          34.892        1537.139   10001   30001
4.635          76.819        1241.063   10003   30003
4.640          92.911         972.717   10003   30003
4.672          23.567        1530.778   10003   30003
4.681          69.200        1041.202   10002   30002
4.686          83.100         581.411   10002   30002
4.715          40.214          22.609   10001   30001
4.716          77.955        6887.493   10003   30003
4.743          15.161        4590.699   10000   30000
4.764          72.503         235.364   10002   30002
4.766          26.537         598.372   10002   30002
4.786           9.534         276.745   10001   30001
4.787          27.037        5140.381   10003   30003
4.789          41.384         719.525   10001   30001
4.796          30.873           2.114   10002   30002
4.847          86.869          26.119   10001   30001
4.851          31.329         591.230   10002   30002
4.861           7.855        1355.523   10002   30002
4.913          80.980         942.343   10003   30003
4.926          86.778         176.379   10003   30003
4.927          56.201         237.839   10004   30004
4.992          40.501         246.716   10002   30002
4.998          82.043         780.980   10002   30002
4.999          73.522         296.696   10002   30002
5.009          77.488         189.405   10000   30000
5.013          74.522         995.955   10002   30002
5.040          80.067        1365.460   10004   30004
5.052          80.237         131.370   10002   30002
5.058          14.613         500.592   10000   30000
5.064          74.223        1806.981   10002   30002
5.067          92.477          81.120   10004   30004
5.074          56.888         103.453   10003   30003
5.099          74.019        1779.929   10002   30002
5.111          98.331          58.106   10000   30000
5.122          56.704        1415.126   10003   30003
5.127           9.210        3959.907   10005   30005
5.131          36.440         180.228   10004   30004
5.137          80.883          26.172   10001   30001
5.196          28.567         593.456   10003   30003
5.200          48.424        2240.632   10001   30001
5.214           5.303         481.348   10000   30000
5.217          37.968         610.661   10004   30004
5.258          64.952         263.863   10002   30002
5.272           9.007         162.351   10003   30003
5.285          94.493        1620.978   10002   30002
5.294          22.827         848.385   10001   30001
5.304          37.388        2816.159   10000   30000
5.306          85.035          20.722   10004   30004
5.319          78.153         943.680   10001   30001
5.321          36.095        1456.780   10001   30001
5.366          11.326         167.575   10002   30002
5.390          36.440         500.530   10004   30004
5.400          63.858        1334.073   10001   30001
5.448          88.678         811.362   10000   30000
5.482          18.890         458.095   10004   30004
5.483          95.514        1917.105   10003   30003
5.525          28.596         330.266   10003   30003
5.549          12.148         673.430   10001   30001
5.552          82.865         102.322   10003   30003
5.556          55.404         483.133   10000   30000
5.558          84.276         810.067   10002   30002
5.578          75.113         412.430   10004   30004
5.589          56.338         601.889   10002   30002
5.592          57.811         819.795   10000   30000
5.611          89.004         314.707   10005   30005
5.623          15.763         314.238   10002   30002
5.627          78.862        1260.841   10004   30004
5.633          18.145          45.037   10003   30003
5.680          15.989         400.013   10000   30000
5.690          40.570        1501.099   10006   30006
5.699          50.078        1907.317   10003   30003
5.709          55.397        1488.437   10007   30007
5.714          69.248        4009.583   10004   30004
5.725          47.126         595.499   10003   30003
5.733          95.363         813.898   10005   30005
5.736          76.956        5474.225   10002   30002
5.822          12.098         583.794   10003   30003
5.837          95.740          24.320   10001   30001
5.849          75.072         216.186   10001   30001
5.861          77.717          88.520   10002   30002
5.887          73.502         269.462   10003   30003
5.888          93.248         736.496   10001   30001
5.915          38.815        2004.078   10005   30005
5.946          75.011         437.396   10004   30004
5.959          21.817           2.341   10001   30001
5.964          14.743         114.327   10001   30001
5.971          34.396          26.341   10002   30002
5.974          61.495         284.101   10004   30004
6.008          96.197         797.066   10003   30003
6.056          97.873        1207.041   10003   30003
6.067          67.804        1699.120   10001   30001
6.080          18.129         260.598   10005   30005
6.123          10.689         221.802   10002   30002
6.125          81.911        1157.253   10001   30001
6.150          62.850         391.014   10001   30001
6.199          69.803        1522.436   10001   30001
6.212          33.673         277.222   10002   30002
6.214          97.313         257.843   10003   30003
6.224          60.211        1489.017   10001   30001
6.247          77.582         496.365   10000   30000
