   Time:s    ILoad   IMeter   IQueue    TLoad   TMeter   TQueue
   69.000    22236        0        0    68102        0        0
   70.000    29992        0        0    98094        0        0
   71.000    11811        0        0   109905        0        0
   72.000    11208        0        0   121113        0        0
   73.000    10067        0        0   131180        0        0
   74.000     8972        0        0   140152        0        0
   75.000     7937        0        0   148089        0        0
   76.000    11902        0        0   159991        0        0
   77.000    17806        0        0   177797        0        0
   78.000    23862        0        0   201659        0        0
   79.000    28841        0        0   230500        0        0
   80.000    34982        0        0   265482        0        0
   81.000    13472        0        0   278954        0        0
   82.000    12212        0        0   291166        0        0
   83.000    11225        0        0   302391        0        0
   84.000    10244        0        0   312635        0        0
   85.000    10782        0        0   323417        0        0
   86.000    15487        0        0   338904        0        0
   87.000    21951        0        0   360855        0        0
   88.000    26513        0        0   387368        0        0
   89.000    32835        0        0   420203        0        0
   90.000    38750        0        0   458953        0        0
   91.000    17164        0        0   476117        0        0
   92.000    16149        0        0   492266        0        0
   93.000    14959        0        0   507225        0        0
   94.000    15865        0        0   523090        0        0
   95.000    20372        0        0   543462        0        0
   96.000    25342        0        0   568804        0        0
   97.000    30723        0        0   599527        0        0
   98.000    35426        0        0   634953        0        0
   99.000    40189        0        0   675142        0        0
  100.000    47496        0        0   722638        0        0
  101.000    24362        0        0   747000        0        0
  102.000    23354        0        0   770354        0        0
  103.000    22463        0        0   792817        0        0
  104.000    21057        0        0   813874        0        0
  105.000    24354        0        0   838228        0        0
  106.000    29894        0        0   868122        0        0
  107.000    35131        0        0   903253        0        0
  108.000    40462        0        0   943715        0        0
  109.000    47730        0        0   991445        0        0
  110.000    54516        0        0  1045961        0        0
  111.000    24940        0        0  1070901        0        0
  112.000    23363        0        0  1094264        0        0
  113.000    22195        0        0  1116459        0        0
  114.000    21610        0        0  1138069        0        0
  115.000    25776        0        0  1163845        0        0
  116.000    30922        0        0  1194767        0        0
  117.000    37520        0        0  1232287        0        0
  118.000    43289        0        0  1275576        0        0
  119.000    48364        0        0  1323940        0        0
  120.000    52114        0        0  1376054        0        0
  121.000    25413        0        0  1401467        0        0
  122.000    24242        0        0  1425709        0        0
  123.000    23038        0        0  1448747        0        0
  124.000    26169        0        0  1474916        0        0
  125.000    30650        0        0  1505566        0        0
  126.000    35534        0        0  1541100        0        0
  127.000    41358        0        0  1582458        0        0
  128.000    46071        0        0  1628529        0        0
  129.000    51634        0        0  1680163        0        0
  130.000    56101        0        0  1736264        0        0
  131.000    26173        0        0  1762437        0        0
  132.000    25386        0        0  1787823        0        0
  133.000    24379        0        0  1812202        0        0
  134.000    26764        0        0  1838966        0        0
  135.000    32110        0        0  1871076        0        0
  136.000    36362        0        0  1907438        0        0
  137.000    42754        0        0  1950192        0        0
  138.000    47727        0        0  1997919        0        0
  139.000    52120        0        0  2050039        0        0
  140.000    58120        0        0  2108159        0        0
  141.000    30378        0        0  2138537        0        0
  142.000    29249        0        0  2167786        0        0
  143.000    27942        0        0  2195728        0        0
  144.000    26406        0        0  2222134        0        0
  145.000    26978        0        0  2249112        0        0
  146.000    32249        0        0  2281361        0        0
  147.000    37090        0        0  2318451        0        0
  148.000    42419        0        0  2360870        0        0
  149.000    48433        0        0  2409303        0        0
  150.000    53891        0        0  2463194        0        0
  151.000    31605        0        0  2494799        0        0
  152.000    30204        0        0  2525003        0        0
  153.000    28528        0        0  2553531        0        0
  154.000    26996        0        0  2580527        0        0
  155.000    25400        0        0  2605927        0        0
  156.000    25561        0        0  2631488        0        0
  157.000    30584        0        0  2662072        0        0
  158.000    35420        0        0  2697492        0        0
  159.000    40409        0        0  2737901        0        0
  160.000    46220        0        0  2784121        0        0
  161.000    29584        0        0  2813705        0        0
  162.000    28431        0        0  2842136        0        0
  163.000    27069        0        0  2869205        0        0
  164.000    25224        0        0  2894429        0        0
  165.000    26507        0        0  2920936        0        0
  166.000    30519        0        0  2951455        0        0
  167.000    35248        0        0  2986703        0        0
  168.000    40319        0        0  3027022        0        0
  169.000    44113        0        0  3071135        0        0
  170.000    48296        0        0  3119431        0        0
  171.000    28331        0        0  3147762        0        0
  172.000    26624        0        0  3174386        0        0
  173.000    25128        0        0  3199514        0        0
  174.000    27381        0        0  3226895        0        0
  175.000    32024        0        0  3258919        0        0
  176.000    37608        0        0  3296527        0        0
  177.000    41924        0        0  3338451        0        0
  178.000    47919        0        0  3386370        0        0
  179.000    52785        0        0  3439155        0        0
  180.000    55801        0        0  3494956        0        0
  181.000    28874        0        0  3523830        0        0
  182.000    27231        0        0  3551061        0        0
  183.000    25696        0        0  3576757        0        0
  184.000    27063        0        0  3603820        0        0
  185.000    32351        0        0  3636171        0        0
  186.000    38036        0        0  3674207        0        0
  187.000    42189        0        0  3716396        0        0
  188.000    46453        0        0  3762849        0        0
  189.000    50947        0        0  3813796        0        0
  190.000    56270        0        0  3870066        0        0
  191.000    30878        0        0  3900944        0        0
  192.000    29388        0        0  3930332        0        0
  193.000    28090        0        0  3958422        0        0
  194.000    27567        0        0  3985989        0        0
  195.000    31776        0        0  4017765        0        0
  196.000    37098        0        0  4054863        0        0
  197.000    41536        0        0  4096399        0        0
  198.000    46043        0        0  4142442        0        0
  199.000    50829        0        0  4193271        0        0
  200.000    57013        0        0  4250284        0        0
  201.000    31616        0        0  4281900        0        0
  202.000    30145        0        0  4312045        0        0
  203.000    28458        0        0  4340503        0        0
  204.000    26073        0        0  4366576        0        0
  205.000    24646        0        0  4391222        0        0
  206.000    28384        0        0  4419606        0        0
  207.000    32286        0        0  4451892        0        0
  208.000    37383        0        0  4489275        0        0
  209.000    43276        0        0  4532551        0        0
  210.000    48071        0        0  4580622        0        0
  211.000    24836        0        0  4605458        0        0
  212.000    23700        0        0  4629158        0        0
  213.000    21980        0        0  4651138        0        0
  214.000    20313        0        0  4671451        0        0
  215.000    18755        0        0  4690206        0        0
  216.000    22128        0        0  4712334        0        0
  217.000    26879        0        0  4739213        0        0
  218.000    30651        0        0  4769864        0        0
  219.000    35228        0        0  4805092        0        0
  220.000    39377        0        0  4844469        0        0
  221.000    19859        0        0  4864328        0        0
  222.000    18202        0        0  4882530        0        0
  223.000    16410        0        0  4898940        0        0
  224.000    14741        0        0  4913681        0        0
  225.000    15444        0        0  4929125        0        0
  226.000    19937        0        0  4949062        0        0
  227.000    24129        0        0  4973191        0        0
  228.000    30722        0        0  5003913        0        0
  229.000    36110        0        0  5040023        0        0
  230.000    39719        0        0  5079742        0        0
  231.000    16617        0        0  5096359        0        0
  232.000    14960        0        0  5111319        0        0
  233.000    13711        0        0  5125030        0        0
  234.000    12428        0        0  5137458        0        0
  235.000    11281        0        0  5148739        0        0
  236.000    13491        0        0  5162230        0        0
  237.000    19536        0        0  5181766        0        0
  238.000    23963        0        0  5205729        0        0
  239.000    28667        0        0  5234396        0        0
  240.000    33887        0        0  5268283        0        0
  241.000    11952        0        0  5280235        0        0
  242.000    10657        0        0  5290892        0        0
  243.000     9511        0        0  5300403        0        0
  244.000    13626        0        0  5314029        0        0
  245.000    19304        0        0  5333333        0        0
  246.000    24944        0        0  5358277        0        0
  247.000    29989        0        0  5388266        0        0
  248.000    35090        0        0  5423356        0        0
  249.000    40068        0        0  5463424        0        0
  250.000    46339        0        0  5509763        0        0
  251.000    19699        0        0  5529462        0        0
  252.000    17962        0        0  5547424        0        0
  253.000    16136        0        0  5563560        0        0
  254.000    14848        0        0  5578408        0        0
  255.000    17050        0        0  5595458        0        0
  256.000    22965        0        0  5618423        0        0
  257.000    26893        0        0  5645316        0        0
  258.000    31193        0        0  5676509        0        0
  259.000    36672        0        0  5713181        0        0
  260.000    42009        0        0  5755190        0        0
  261.000    17721        0        0  5772911        0        0
  262.000    16012        0        0  5788923        0        0
  263.000    14901        0        0  5803824        0        0
  264.000    15404        0        0  5819228        0        0
  265.000    22183        0        0  5841411        0        0
  266.000    28736        0        0  5870147        0        0
  267.000    33538        0        0  5903685        0        0
  268.000    38187        0        0  5941872        0        0
  269.000    43810        0        0  5985682        0        0
  270.000    50046        0        0  6035728        0        0
  271.000    22825        0        0  6058553        0        0
  272.000    21455        0        0  6080008        0        0
  273.000    19944        0        0  6099952        0        0
  274.000    18073        0        0  6118025        0        0
  275.000    19305        0        0  6137330        0        0
  276.000    23443        0        0  6160773        0        0
  277.000    28017        0        0  6188790        0        0
  278.000    33970        0        0  6222760        0        0
  279.000    38259        0        0  6261019        0        0
  280.000    43017        0        0  6304036        0        0
  281.000    21872        0        0  6325908        0        0
  282.000    20478        0        0  6346386        0        0
  283.000    18995        0        0  6365381        0        0
  284.000    17314        0        0  6382695        0        0
  285.000    16055        0        0  6398750        0        0
  286.000    18498        0        0  6417248        0        0
  287.000    23187        0        0  6440435        0        0
  288.000    28602        0        0  6469037        0        0
  289.000    35212        0        0  6504249        0        0
  290.000    41048        0        0  6545297        0        0
  291.000    18898        0        0  6564195        0        0
  292.000    17841        0        0  6582036        0        0
  293.000    16654        0        0  6598690        0        0
  294.000    14920        0        0  6613610        0        0
  295.000    16001        0        0  6629611        0        0
  296.000    21062        0        0  6650673        0        0
  297.000    27318        0        0  6677991        0        0
  298.000    33800        0        0  6711791        0        0
  299.000    38586        0        0  6750377        0        0
  300.000    42857        0        0  6793234        0        0
  301.000    18731        0        0  6811965        0        0
  302.000    17480        0        0  6829445        0        0
  303.000    16420        0        0  6845865        0        0
  304.000    15009        0        0  6860874        0        0
  305.000    16614        0        0  6877488        0        0
  306.000    24635        0        0  6902123        0        0
  307.000    30351        0        0  6932474        0        0
  308.000    34797        0        0  6967271        0        0
  309.000    40401        0        0  7007672        0        0
  310.000    45963        0        0  7053635        0        0
  311.000    21413        0        0  7075048        0        0
  312.000    20239        0        0  7095287        0        0
  313.000    18508        0        0  7113795        0        0
  314.000    17082        0        0  7130877        0        0
  315.000    19603        0        0  7150480        0        0
  316.000    24133        0        0  7174613        0        0
  317.000    28220        0        0  7202833        0        0
  318.000    31773        0        0  7234606        0        0
  319.000    37366        0        0  7271972        0        0
  320.000    42506        0        0  7314478        0        0
  321.000    19729        0        0  7334207        0        0
  322.000    18376        0        0  7352583        0        0
  323.000    16726        0        0  7369309        0        0
  324.000    15787        0        0  7385096        0        0
  325.000    19092        0        0  7404188        0        0
  326.000    23934        0        0  7428122        0        0
  327.000    28364        0        0  7456486        0        0
  328.000    33083        0        0  7489569        0        0
  329.000    39189        0        0  7528758        0        0
  330.000    45662        0        0  7574420        0        0
  331.000    20366        0        0  7594786        0        0
  332.000    18936        0        0  7613722        0        0
  333.000    17099        0        0  7630821        0        0
  334.000    16317        0        0  7647138        0        0
  335.000    22603        0        0  7669741        0        0
  336.000    28474        0        0  7698215        0        0
  337.000    33605        0        0  7731820        0        0
  338.000    38543        0        0  7770363        0        0
  339.000    43637        0        0  7814000        0        0
  340.000    47166        0        0  7861166        0        0
  341.000    20760        0        0  7881926        0        0
  342.000    19326        0        0  7901252        0        0
  343.000    18055        0        0  7919307        0        0
  344.000    15878        0        0  7935185        0        0
  345.000    15084        0        0  7950269        0        0
  346.000    21633        0        0  7971902        0        0
  347.000    25883        0        0  7997785        0        0
  348.000    31810        0        0  8029595        0        0
  349.000    36736        0        0  8066331        0        0
  350.000    41933        0        0  8108264        0        0
  351.000    18592        0        0  8126856        0        0
  352.000    16903        0        0  8143759        0        0
  353.000    15383        0        0  8159142        0        0
  354.000    14370        0        0  8173512        0        0
  355.000    17411        0        0  8190923        0        0
  356.000    23361        0        0  8214284        0        0
  357.000    29041        0        0  8243325        0        0
  358.000    34451        0        0  8277776        0        0
  359.000    37611        0        0  8315387        0        0
  360.000    43460        0        0  8358847        0        0
  361.000    20764        0        0  8379611        0        0
  362.000    19103        0        0  8398714        0        0
  363.000    17476        0        0  8416190        0        0
  364.000    15854        0        0  8432044        0        0
  365.000    14358        0        0  8446402        0        0
  366.000    15168        0        0  8461570        0        0
  367.000    19759        0        0  8481329        0        0
  368.000    24418        0        0  8505747        0        0
  369.000    28865        0        0  8534612        0        0
  370.000    33746        0        0  8568358        0        0
  371.000    14139        0        0  8582497        0        0
  372.000    12970        0        0  8595467        0        0
  373.000    11917        0        0  8607384        0        0
  374.000    10548        0        0  8617932        0        0
  375.000    11211        0        0  8629143        0        0
  376.000    16534        0        0  8645677        0        0
  377.000    20823        0        0  8666500        0        0
  378.000    26633        0        0  8693133        0        0
  379.000    30881        0        0  8724014        0        0
  380.000    35891        0        0  8759905        0        0
  381.000    14725        0        0  8774630        0        0
  382.000    13684        0        0  8788314        0        0
  383.000    12379        0        0  8800693        0        0
  384.000    11016        0        0  8811709        0        0
  385.000    11944        0        0  8823653        0        0
  386.000    16933        0        0  8840586        0        0
  387.000    21733        0        0  8862319        0        0
  388.000    28158        0        0  8890477        0        0
  389.000    32831        0        0  8923308        0        0
  390.000    38770        0        0  8962078        0        0
  391.000    16187        0        0  8978265        0        0
  392.000    14842        0        0  8993107        0        0
  393.000    13594        0        0  9006701        0        0
  394.000    12434        0        0  9019135        0        0
  395.000    11897        0        0  9031032        0        0
  396.000    15596        0        0  9046628        0        0
  397.000    20106        0        0  9066734        0        0
  398.000    25601        0        0  9092335        0        0
  399.000    29765        0        0  9122100        0        0
  400.000    33406        0        0  9155506        0        0
  401.000    11794        0        0  9167300        0        0
  402.000    10611        0        0  9177911        0        0
  403.000     9111        0        0  9187022        0        0
  404.000     7629        0        0  9194651        0        0
  405.000    10132        0        0  9204783        0        0
  406.000    14948        0        0  9219731        0        0
  407.000    20175        0        0  9239906        0        0
  408.000    27288        0        0  9267194        0        0
  409.000    32332        0        0  9299526        0        0
  410.000    37258        0        0  9336784        0        0
  411.000    13355        0        0  9350139        0        0
  412.000    12238        0        0  9362377        0        0
  413.000    11076        0        0  9373453        0        0
  414.000     9725        0        0  9383178        0        0
  415.000    11363        0        0  9394541        0        0
  416.000    16901        0        0  9411442        0        0
  417.000    21855        0        0  9433297        0        0
  418.000    27113        0        0  9460410        0        0
  419.000    33096        0        0  9493506        0        0
  420.000    38826        0        0  9532332        0        0
  421.000    16165        0        0  9548497        0        0
  422.000    14511        0        0  9563008        0        0
  423.000    13319        0        0  9576327        0        0
  424.000    12975        0        0  9589302        0        0
  425.000    17007        0        0  9606309        0        0
  426.000    24914        0        0  9631223        0        0
  427.000    28921        0        0  9660144        0        0
  428.000    33777        0        0  9693921        0        0
  429.000    39275        0        0  9733196        0        0
  430.000    44079        0        0  9777275        0        0
  431.000    17940        0        0  9795215        0        0
  432.000    16781        0        0  9811996        0        0
  433.000    15690        0        0  9827686        0        0
  434.000    14477        0        0  9842163        0        0
  435.000    14327        0        0  9856490        0        0
  436.000    19321        0        0  9875811        0        0
  437.000    23713        0        0  9899524        0        0
  438.000    29029        0        0  9928553        0        0
  439.000    34328        0        0  9962881        0        0
  440.000    40184        0        0 10003065        0        0
  441.000    17098        0        0 10020163        0        0
  442.000    15517        0        0 10035680        0        0
  443.000    14070        0        0 10049750        0        0
  444.000    13754        0        0 10063504        0        0
  445.000    18173        0        0 10081677        0        0
  446.000    22498        0        0 10104175        0        0
  447.000    26501        0        0 10130676        0        0
  448.000    32934        0        0 10163610        0        0
  449.000    38166        0        0 10201776        0        0
  450.000    44420        0        0 10246196        0        0
  451.000    21172        0        0 10267368        0        0
  452.000    19561        0        0 10286929        0        0
  453.000    17844        0        0 10304773        0        0
  454.000    16369        0        0 10321142        0        0
  455.000    15201        0        0 10336343        0        0
  456.000    16124        0        0 10352467        0        0
  457.000    21822        0        0 10374289        0        0
  458.000    27017        0        0 10401306        0        0
  459.000    32823        0        0 10434129        0        0
  460.000    38510        0        0 10472639        0        0
  461.000    19244        0        0 10491883        0        0
  462.000    17704        0        0 10509587        0        0
  463.000    16467        0        0 10526054        0        0
  464.000    15443        0        0 10541497        0        0
  465.000    14694        0        0 10556191        0        0
  466.000    17146        0        0 10573337        0        0
  467.000    21397        0        0 10594734        0        0
  468.000    26634        0        0 10621368        0        0
  469.000    29336        0        0 10650704        0        0
  470.000    32947        0        0 10683651        0        0
  471.000    12835        0        0 10696486        0        0
  472.000    11183        0        0 10707669        0        0
  473.000     9672        0        0 10717341        0        0
  474.000     8819        0        0 10726160        0        0
  475.000    12011        0        0 10738171        0        0
  476.000    14354        0        0 10752525        0        0
  477.000    17805        0        0 10770330        0        0
  478.000    21601        0        0 10791931        0        0
  479.000    24111        0        0 10816042        0        0
  480.000    28253        0        0 10844295        0        0
  481.000     6432        0        0 10850727        0        0
  482.000     5130        0        0 10855857        0        0
  483.000     3630        0        0 10859487        0        0
  484.000     1944        0        0 10861431        0        0
  485.000     3956        0        0 10865387        0        0
  486.000     8117        0        0 10873504        0        0
  487.000    10383        0        0 10883887        0        0
  488.000    14545        0        0 10898432        0        0
  489.000    17510        0        0 10915942        0        0
  490.000    19618        0        0 10935560        0        0
  491.000      146        0        0 10935706        0        0
  492.000        0        0        0 10935706        0        0
  493.000        0        0        0 10935706        0        0
  494.000        0        0        0 10935706        0        0
  495.000        0        0        0 10935706        0        0
  496.000        0        0        0 10935706        0        0
  497.000      476        0        0 10936182        0        0
  498.000     5072        0        0 10941254        0        0
  499.000     7220        0        0 10948474        0        0
  500.000     9661        0        0 10958135        0        0
  501.000        0        0        0 10958135        0        0
  502.000        0        0        0 10958135        0        0
  503.000        0        0        0 10958135        0        0
  504.000        0        0        0 10958135        0        0
  505.000        0        0        0 10958135        0        0
  506.000        0        0        0 10958135        0        0
  507.000        0        0        0 10958135        0        0
  508.000        0        0        0 10958135        0        0
  509.000        0        0        0 10958135        0        0
  510.000        0        0        0 10958135        0        0
  511.000        0        0        0 10958135        0        0
  512.000        0        0        0 10958135        0        0
  513.000        0        0        0 10958135        0        0
  514.000        0        0        0 10958135        0        0
  515.000        0        0        0 10958135        0        0
  516.000        0        0        0 10958135        0        0
  517.000        0        0        0 10958135        0        0
  518.000        0        0        0 10958135        0        0
  519.000        0        0        0 10958135        0        0
  520.000        0        0        0 10958135        0        0
  521.000        0        0        0 10958135        0        0
  522.000        0        0        0 10958135        0        0
  523.000        0        0        0 10958135        0        0
  524.000        0        0        0 10958135        0        0
  525.000        0        0        0 10958135        0        0
  526.000        0        0        0 10958135        0        0
  527.000        0        0        0 10958135        0        0
  528.000        0        0        0 10958135        0        0
  529.000        0        0        0 10958135        0        0
  530.000        0        0        0 10958135        0        0
  531.000        0        0        0 10958135        0        0
  532.000        0        0        0 10958135        0        0
  533.000        0        0        0 10958135        0        0
  534.000        0        0        0 10958135        0        0
  535.000        0        0        0 10958135        0        0
  536.000        0        0        0 10958135        0        0
  537.000        0        0        0 10958135        0        0
  538.000        0        0        0 10958135        0        0
  539.000        0        0        0 10958135        0        0
  540.000        0        0        0 10958135        0        0
  541.000        0        0        0 10958135        0        0
  542.000        0        0        0 10958135        0        0
  543.000        0        0        0 10958135        0        0
  544.000        0        0        0 10958135        0        0
  545.000        0        0        0 10958135        0        0
  546.000        0        0        0 10958135        0        0
  547.000        0        0        0 10958135        0        0
  548.000        0        0        0 10958135        0        0
  549.000        0        0        0 10958135        0        0
  550.000        0        0        0 10958135        0        0
  551.000        0        0        0 10958135        0        0
  552.000        0        0        0 10958135        0        0
  553.000        0        0        0 10958135        0        0
  554.000        0        0        0 10958135        0        0
  555.000        0        0        0 10958135        0        0
  556.000        0        0        0 10958135        0        0
  557.000        0        0        0 10958135        0        0
  558.000        0        0        0 10958135        0        0
  559.000        0        0        0 10958135        0        0
  560.000        0        0        0 10958135        0        0
  561.000        0        0        0 10958135        0        0
  562.000        0        0        0 10958135        0        0
  563.000        0        0        0 10958135        0        0
  564.000        0        0        0 10958135        0        0
  565.000        0        0        0 10958135        0        0
  566.000        0        0        0 10958135        0        0
  567.000        0        0        0 10958135        0        0
  568.000        0        0        0 10958135        0        0
  569.000        0        0        0 10958135        0        0
  570.000        0        0        0 10958135        0        0
  571.000        0        0        0 10958135        0        0
  572.000        0        0        0 10958135        0        0
  573.000        0        0        0 10958135        0        0
  574.000        0        0        0 10958135        0        0
  575.000        0        0        0 10958135        0        0
  576.000        0        0        0 10958135        0        0
  577.000        0        0        0 10958135        0        0
  578.000        0        0        0 10958135        0        0
  579.000        0        0        0 10958135        0        0
  580.000        0        0        0 10958135        0        0
  581.000        0        0        0 10958135        0        0
  582.000        0        0        0 10958135        0        0
  583.000        0        0        0 10958135        0        0
  584.000        0        0        0 10958135        0        0
  585.000        0        0        0 10958135        0        0
  586.000        0        0        0 10958135        0        0
  587.000        0        0        0 10958135        0        0
  588.000        0        0        0 10958135        0        0
  589.000        0        0        0 10958135        0        0
  590.000        0        0        0 10958135        0        0
  591.000        0        0        0 10958135        0        0
  592.000        0        0        0 10958135        0        0
  593.000        0        0        0 10958135        0        0
  594.000        0        0        0 10958135        0        0
  595.000        0        0        0 10958135        0        0
  596.000        0        0        0 10958135        0        0
  597.000        0        0        0 10958135        0        0
  598.000        0        0        0 10958135        0        0
  599.000        0        0        0 10958135        0        0
  600.000        0        0        0 10958135        0        0
  601.000        0        0        0 10958135        0        0
  602.000        0        0        0 10958135        0        0
  603.000        0        0        0 10958135        0        0
  604.000        0        0        0 10958135        0        0
  605.000        0        0        0 10958135        0        0
  606.000        0        0        0 10958135        0        0
  607.000        0        0        0 10958135        0        0
  608.000        0        0        0 10958135        0        0
  609.000        0        0        0 10958135        0        0
  610.000        0        0        0 10958135        0        0
  611.000        0        0        0 10958135        0        0
  612.000        0        0        0 10958135        0        0
  613.000        0        0        0 10958135        0        0
  614.000        0        0        0 10958135        0        0
  615.000        0        0        0 10958135        0        0
  616.000        0        0        0 10958135        0        0
  617.000        0        0        0 10958135        0        0
  618.000        0        0        0 10958135        0        0
  619.000        0        0        0 10958135        0        0
  620.000        0        0        0 10958135        0        0
  621.000        0        0        0 10958135        0        0
  622.000        0        0        0 10958135        0        0
  623.000        0        0        0 10958135        0        0
  624.000        0        0        0 10958135        0        0
  625.000        0        0        0 10958135        0        0
  626.000        0        0        0 10958135        0        0
  627.000        0        0        0 10958135        0        0
  628.000        0        0        0 10958135        0        0
  629.000        0        0        0 10958135        0        0
  630.000        0        0        0 10958135        0        0
  631.000        0        0        0 10958135        0        0
  632.000        0        0        0 10958135        0        0
  633.000        0        0        0 10958135        0        0
  634.000        0        0        0 10958135        0        0
  635.000        0        0        0 10958135        0        0
  636.000        0        0        0 10958135        0        0
  637.000        0        0        0 10958135        0        0
  638.000        0        0        0 10958135        0        0
  639.000        0        0        0 10958135        0        0
  640.000        0        0        0 10958135        0        0
  641.000        0        0        0 10958135        0        0
  642.000        0        0        0 10958135        0        0
  643.000        0        0        0 10958135        0        0
  644.000        0        0        0 10958135        0        0
  645.000        0        0        0 10958135        0        0
  646.000        0        0        0 10958135        0        0
  647.000        0        0        0 10958135        0        0
  648.000        0        0        0 10958135        0        0
  649.000        0        0        0 10958135        0        0
  650.000        0        0        0 10958135        0        0
  651.000        0        0        0 10958135        0        0
  652.000        0        0        0 10958135        0        0
  653.000        0        0        0 10958135        0        0
  654.000        0        0        0 10958135        0        0
  655.000        0        0        0 10958135        0        0
  656.000        0        0        0 10958135        0        0
  657.000        0        0        0 10958135        0        0
  658.000        0        0        0 10958135        0        0
  659.000        0        0        0 10958135        0        0
  660.000        0        0        0 10958135        0        0
  661.000        0        0        0 10958135        0        0
  662.000        0        0        0 10958135        0        0
  663.000        0        0        0 10958135        0        0
  664.000        0        0        0 10958135        0        0
  665.000        0        0        0 10958135        0        0
  666.000        0        0        0 10958135        0        0
  667.000        0        0        0 10958135        0        0
  668.000        0        0        0 10958135        0        0
  669.000        0        0        0 10958135        0        0
  670.000        0        0        0 10958135        0        0
  671.000        0        0        0 10958135        0        0
  672.000        0        0        0 10958135        0        0
  673.000        0        0        0 10958135        0        0
  674.000        0        0        0 10958135        0        0
  675.000        0        0        0 10958135        0        0
  676.000        0        0        0 10958135        0        0
  677.000        0        0        0 10958135        0        0
  678.000        0        0        0 10958135        0        0
  679.000        0        0        0 10958135        0        0
  680.000        0        0        0 10958135        0        0
  681.000        0        0        0 10958135        0        0
  682.000        0        0        0 10958135        0        0
  683.000        0        0        0 10958135        0        0
  684.000        0        0        0 10958135        0        0
  685.000        0        0        0 10958135        0        0
  686.000        0        0        0 10958135        0        0
  687.000        0        0        0 10958135        0        0
  688.000        0        0        0 10958135        0        0
  689.000        0        0        0 10958135        0        0
  690.000        0        0        0 10958135        0        0
  691.000        0        0        0 10958135        0        0
  692.000        0        0        0 10958135        0        0
  693.000        0        0        0 10958135        0        0
  694.000        0        0        0 10958135        0        0
  695.000        0        0        0 10958135        0        0
  696.000        0        0        0 10958135        0        0
  697.000        0        0        0 10958135        0        0
  698.000        0        0        0 10958135        0        0
  699.000        0        0        0 10958135        0        0
  700.000        0        0        0 10958135        0        0
  701.000        0        0        0 10958135        0        0
  702.000        0        0        0 10958135        0        0
  703.000        0        0        0 10958135        0        0
  704.000        0        0        0 10958135        0        0
  705.000        0        0        0 10958135        0        0
  706.000        0        0        0 10958135        0        0
  707.000        0        0        0 10958135        0        0
  708.000        0        0        0 10958135        0        0
  709.000        0        0        0 10958135        0        0
  710.000        0        0        0 10958135        0        0
  711.000        0        0        0 10958135        0        0
  712.000        0        0        0 10958135        0        0
  713.000        0        0        0 10958135        0        0
  714.000        0        0        0 10958135        0        0
  715.000        0        0        0 10958135        0        0
  716.000        0        0        0 10958135        0        0
  717.000        0        0        0 10958135        0        0
  718.000        0        0        0 10958135        0        0
  719.000        0        0        0 10958135        0        0
